site,resolution,mode,model,seed,n_train,n_test,MAE,RMSE,R2,epochs,batch,train_s
CO,15,forecast,Hybrid,17,2765,702,2.4703421592712402,3.330649694350129,0.929435670375824,40,41,27.7
CO,15,forecast,Hybrid,18,2765,702,2.153355836868286,2.938373679239115,0.9450786113739014,48,41,32.2
CO,15,forecast,Hybrid,19,2765,702,2.406629800796509,3.215845519753924,0.9342164397239685,42,41,28.3
FL,30,nowcast,Faiman,-1,1818,455,3.2310807704925537,4.353144962349913,0.579137921333313,0,0,0.0
FL,30,nowcast,PG-ResMLP,0,1818,455,1.7141021490097046,2.237400807147922,0.8888214230537415,200,32,21.5
FL,30,nowcast,PG-ResMLP,1,1818,455,1.7854832410812378,2.3035142918932676,0.8821538686752319,88,32,10.2
FL,30,nowcast,PG-ResMLP,2,1818,455,1.61884605884552,2.177156681364472,0.8947280049324036,109,32,12.2
FL,30,nowcast,PG-ResMLP,3,1818,455,1.6875630617141724,2.2361812093526794,0.8889425992965698,200,32,22.0
FL,30,nowcast,PG-ResMLP,4,1818,455,1.7055764198303223,2.2032249914975046,0.8921919465065002,56,32,6.7
FL,30,nowcast,PG-ResMLP,5,1818,455,1.6919703483581543,2.2422873444872766,0.8883352875709534,200,32,22.1
FL,30,nowcast,PG-ResMLP,6,1818,455,1.7805116176605225,2.3421576622098774,0.8781667947769165,200,32,21.4
FL,30,nowcast,PG-ResMLP,7,1818,455,1.7386916875839233,2.2543125150062315,0.8871343731880188,69,32,8.0
FL,30,nowcast,PG-ResMLP,8,1818,455,1.6562124490737915,2.224532851995433,0.8900966048240662,200,32,22.0
FL,30,nowcast,PG-ResMLP,9,1818,455,1.6821208000183105,2.2237526815654505,0.8901736736297607,200,32,21.1
FL,30,nowcast,PG-ResMLP,10,1818,455,1.64303719997406,2.191517111410101,0.893334686756134,69,32,8.1
FL,30,nowcast,PG-ResMLP,11,1818,455,1.6776124238967896,2.193529266816074,0.8931387066841125,200,32,22.1
FL,30,nowcast,PG-ResMLP,12,1818,455,1.6815367937088013,2.224171529254574,0.8901323080062866,136,32,15.1
FL,30,nowcast,PG-ResMLP,13,1818,455,1.6336637735366821,2.1960817122969174,0.8928898572921753,200,32,21.7
FL,30,nowcast,PG-ResMLP,14,1818,455,1.6917146444320679,2.2695432258854638,0.8856040835380554,200,32,21.7
FL,30,nowcast,PG-ResMLP,15,1818,455,1.6872531175613403,2.222226280632552,0.8903243541717529,156,32,17.1
FL,30,nowcast,PG-ResMLP,16,1818,455,1.7179005146026611,2.259629096256491,0.8866013288497925,200,32,21.2
FL,30,nowcast,PG-ResMLP,17,1818,455,1.7526789903640747,2.3020822056095818,0.8823003768920898,200,32,21.9
FL,30,nowcast,PG-ResMLP,18,1818,455,1.734005331993103,2.2778978148157636,0.884760320186615,200,32,21.1
FL,30,nowcast,PG-ResMLP,19,1818,455,1.7076658010482788,2.240143379152633,0.8885486721992493,95,32,10.7
FL,30,nowcast,LSTM,0,497,95,2.6612255573272705,3.559275590079427,0.7108128070831299,147,32,18.1
FL,30,nowcast,LSTM,1,497,95,2.3061587810516357,2.972759069601988,0.7982677817344666,97,32,12.4
FL,30,nowcast,LSTM,2,497,95,2.534273624420166,3.3596550403354315,0.7423410415649414,137,32,17.2
FL,30,nowcast,LSTM,3,497,95,2.9752297401428223,4.210824713673927,0.5952469110488892,130,32,16.1
FL,30,nowcast,LSTM,4,497,95,2.712031364440918,3.74948701528724,0.6790779232978821,136,32,16.6
FL,30,nowcast,LSTM,5,497,95,2.312682867050171,3.191252649876189,0.7675239443778992,144,32,17.2
FL,30,nowcast,LSTM,6,497,95,3.7874672412872314,5.937028083116737,0.19537395238876343,109,32,14.0
FL,30,nowcast,LSTM,7,497,95,2.5117993354797363,3.478878321472361,0.7237296104431152,111,32,13.9
FL,30,nowcast,LSTM,8,497,95,2.2613184452056885,2.8454205982134355,0.8151800632476807,131,32,16.0
FL,30,nowcast,LSTM,9,497,95,2.2512617111206055,2.8433844362819167,0.8154444694519043,178,32,21.7
FL,30,nowcast,LSTM,10,497,95,3.746655225753784,5.12155258718685,0.40123122930526733,151,32,18.8
FL,30,nowcast,LSTM,11,497,95,2.804976224899292,3.818078134623471,0.6672289967536926,169,32,20.6
FL,30,nowcast,LSTM,12,497,95,3.051877021789551,4.448226429548104,0.5483212471008301,140,32,17.3
FL,30,nowcast,LSTM,13,497,95,6.373894214630127,9.880892383876965,-1.228682518005371,90,32,12.0
FL,30,nowcast,LSTM,14,497,95,3.538668394088745,5.40619443302594,0.3328258991241455,111,32,14.0
FL,30,nowcast,LSTM,15,497,95,3.1758182048797607,4.268437502859836,0.5840953588485718,70,32,9.6
FL,30,nowcast,LSTM,16,497,95,2.6269049644470215,3.6855416997843897,0.6899309158325195,111,32,13.7
FL,30,nowcast,LSTM,17,497,95,2.926365613937378,3.9332364932493715,0.6468526124954224,61,32,8.4
FL,30,nowcast,LSTM,18,497,95,2.455721616744995,3.2076097308185263,0.7651346921920776,123,32,15.1
FL,30,nowcast,LSTM,19,497,95,2.638977289199829,3.2812796455134006,0.7542223930358887,116,32,14.9
FL,30,forecast,PG-ResMLP,0,1333,309,2.6436104774475098,3.2454050299760353,0.7497797012329102,35,32,3.8
FL,30,forecast,PG-ResMLP,1,1333,309,2.529675245285034,3.1483593497977616,0.7645203471183777,28,32,3.1
FL,30,forecast,PG-ResMLP,2,1333,309,2.685481309890747,3.2991157618641793,0.7414289712905884,31,32,3.5
FL,30,forecast,PG-ResMLP,3,1333,309,2.6559557914733887,3.246657339809841,0.7495865225791931,31,32,3.7
FL,30,forecast,PG-ResMLP,4,1333,309,2.541557788848877,3.159908629194971,0.7627895474433899,29,32,3.7
FL,30,forecast,PG-ResMLP,5,1333,309,2.6319987773895264,3.218400658473384,0.7539263963699341,33,32,3.8
FL,30,forecast,PG-ResMLP,6,1333,309,2.683610439300537,3.286476985598359,0.7434062957763672,30,32,3.6
FL,30,forecast,PG-ResMLP,7,1333,309,2.429081439971924,3.113923546216986,0.7696433663368225,24,32,3.1
FL,30,forecast,PG-ResMLP,8,1333,309,2.5685060024261475,3.1715204952178557,0.7610429525375366,31,32,3.6
FL,30,forecast,PG-ResMLP,9,1333,309,2.5724856853485107,3.175437993153741,0.7604522705078125,31,32,3.5
FL,30,forecast,PG-ResMLP,10,1333,309,2.59719181060791,3.212597642891544,0.7548129558563232,28,32,3.4
FL,30,forecast,PG-ResMLP,11,1333,309,2.658186435699463,3.2413529022747523,0.7504041194915771,31,32,3.7
FL,30,forecast,PG-ResMLP,12,1333,309,2.6080009937286377,3.206593343037864,0.7557286024093628,29,32,3.3
FL,30,forecast,PG-ResMLP,13,1333,309,2.6884818077087402,3.2970080597408455,0.741759181022644,35,32,4.0
FL,30,forecast,PG-ResMLP,14,1333,309,2.6546413898468018,3.23468340449184,0.7514302134513855,35,32,4.1
FL,30,forecast,PG-ResMLP,15,1333,309,2.574779510498047,3.163415461185255,0.7622627019882202,32,32,3.8
FL,30,forecast,PG-ResMLP,16,1333,309,2.5368897914886475,3.163213017717742,0.7622931599617004,31,32,3.6
FL,30,forecast,PG-ResMLP,17,1333,309,2.7342348098754883,3.3257165351863813,0.7372424602508545,34,32,3.7
FL,30,forecast,PG-ResMLP,18,1333,309,2.6090219020843506,3.181386282948905,0.7595539689064026,32,32,3.9
FL,30,forecast,PG-ResMLP,19,1333,309,2.5619113445281982,3.153313507705959,0.7637786865234375,31,32,3.8
FL,30,forecast,LSTM,0,403,76,6.650388717651367,9.009985153067461,-0.8338005542755127,41,32,6.5
FL,30,forecast,LSTM,1,403,76,3.151304244995117,4.214646894296545,0.5987396240234375,85,32,11.4
FL,30,forecast,LSTM,2,403,76,5.208990573883057,6.653319954154731,4.4345855712890625e-05,45,32,7.2
FL,30,forecast,LSTM,3,403,76,3.7822935581207275,4.980687801555374,0.43962007761001587,121,32,15.0
FL,30,forecast,LSTM,4,403,76,3.079631805419922,4.190923856793094,0.6032440662384033,151,32,18.4
FL,30,forecast,LSTM,5,403,76,3.723334550857544,4.903941200451465,0.4567566514015198,84,32,11.0
FL,30,forecast,LSTM,6,403,76,4.0432209968566895,5.592896295113607,0.2933937907218933,100,32,13.2
FL,30,forecast,LSTM,7,403,76,6.266435146331787,9.016657355321941,-0.8365175724029541,45,32,7.0
FL,30,forecast,LSTM,8,403,76,2.6496009826660156,3.5702837853143023,0.7120550870895386,115,32,14.9
FL,30,forecast,LSTM,9,403,76,3.766352653503418,4.914896738048391,0.45432668924331665,126,32,11.8
FL,30,forecast,LSTM,10,403,76,3.973949670791626,5.494461391942692,0.3180474042892456,92,32,9.1
FL,30,forecast,LSTM,11,403,76,3.297881841659546,4.276846967441102,0.5868085026741028,119,32,11.0
FL,30,forecast,LSTM,12,403,76,4.203520774841309,5.398510459042531,0.3416576385498047,161,32,14.4
FL,30,forecast,LSTM,13,403,76,3.6757659912109375,5.1754038777521085,0.39494842290878296,110,32,10.3
FL,30,forecast,LSTM,14,403,76,3.1607253551483154,4.225153379647059,0.5967365503311157,137,32,12.5
FL,30,forecast,LSTM,15,403,76,3.4791951179504395,4.526180825620088,0.5372272729873657,126,32,11.7
FL,30,forecast,LSTM,16,403,76,3.6908204555511475,5.232225027792199,0.3815896511077881,84,32,8.3
FL,30,forecast,LSTM,17,403,76,4.479840278625488,5.763056981771609,0.2497435212135315,123,32,11.1
FL,30,forecast,LSTM,18,403,76,3.7107279300689697,4.845690332447342,0.469585657119751,94,32,11.5
FL,30,forecast,LSTM,19,403,76,5.5020551681518555,7.147937461165316,-0.15415847301483154,42,32,6.9
FL,30,forecast,Hybrid,0,403,76,2.6794350147247314,3.076354936269333,0.7862151861190796,111,32,21.4
FL,30,forecast,Hybrid,1,403,76,3.123877763748169,4.1710743796668135,0.6069934368133545,200,32,33.7
FL,30,forecast,Hybrid,2,403,76,4.8046698570251465,6.772217531787617,-0.03601431846618652,138,32,24.0
FL,30,forecast,Hybrid,3,403,76,3.757540225982666,4.8308119719641,0.4728378653526306,138,32,23.6
FL,30,forecast,Hybrid,4,403,76,2.4837965965270996,3.112256885516964,0.7811962366104126,117,32,20.9
FL,30,forecast,Hybrid,5,403,76,3.151615858078003,4.174771906852297,0.6062963604927063,146,32,24.4
FL,30,forecast,Hybrid,6,403,76,2.745850086212158,3.480412852034291,0.7263689041137695,103,32,18.3
FL,30,forecast,Hybrid,7,403,76,4.073625087738037,5.30129559354058,0.3651546239852905,51,32,10.6
FL,30,forecast,Hybrid,8,403,76,2.925405502319336,4.063261694293573,0.6270475387573242,48,32,10.3
FL,30,forecast,Hybrid,9,403,76,4.067936897277832,5.453174492466575,0.32825767993927,99,32,17.8
FL,30,forecast,Hybrid,10,403,76,2.8969991207122803,3.642604829828383,0.700271487236023,117,32,20.4
FL,30,forecast,Hybrid,11,403,76,2.6770026683807373,3.5728909386838277,0.7116343975067139,147,32,24.6
FL,30,forecast,Hybrid,12,403,76,2.568852424621582,3.0381231351688567,0.7914958596229553,114,32,20.0
FL,30,forecast,Hybrid,13,403,76,3.0846688747406006,3.843345682852745,0.6663256883621216,122,32,21.3
FL,30,forecast,Hybrid,14,403,76,2.4120895862579346,3.331900018252111,0.7492228746414185,117,32,20.9
FL,30,forecast,Hybrid,15,403,76,3.1734912395477295,4.226140309681431,0.5965480804443359,74,32,13.8
FL,30,forecast,Hybrid,16,403,76,2.494516372680664,3.0107274582533803,0.7952392101287842,144,32,24.5
FL,30,forecast,Hybrid,17,403,76,3.924407482147217,4.74221102914519,0.49199771881103516,48,32,10.0
FL,30,forecast,Hybrid,18,403,76,3.8228495121002197,5.280654422200811,0.3700886368751526,123,32,21.6
FL,30,forecast,Hybrid,19,403,76,3.642383337020874,5.172020855371096,0.3957391381263733,134,32,23.6
FL,15,nowcast,Faiman,-1,4361,1091,3.2546510696411133,4.410840396170358,0.5902031660079956,0,0,0.0
FL,15,nowcast,PG-ResMLP,0,4361,1091,1.7152539491653442,2.2996914781053164,0.8886051774024963,69,65,8.4
FL,15,nowcast,PG-ResMLP,1,4361,1091,1.7379904985427856,2.354888186543953,0.8831936717033386,99,65,12.8
FL,15,nowcast,PG-ResMLP,2,4361,1091,1.7273080348968506,2.3017038461203825,0.8884101510047913,45,65,5.9
FL,15,nowcast,PG-ResMLP,3,4361,1091,1.645135760307312,2.270091737750423,0.89145427942276,200,65,24.0
FL,15,nowcast,PG-ResMLP,4,4361,1091,1.7471458911895752,2.376695529642996,0.8810203075408936,119,65,14.2
FL,15,nowcast,PG-ResMLP,5,4361,1091,1.62814199924469,2.210402461038352,0.8970873951911926,41,65,5.2
FL,15,nowcast,PG-ResMLP,6,4361,1091,1.5687789916992188,2.209623235977279,0.8971599340438843,159,65,19.5
FL,15,nowcast,PG-ResMLP,7,4361,1091,1.7447751760482788,2.355557112673279,0.8831272721290588,70,65,8.3
FL,15,nowcast,PG-ResMLP,8,4361,1091,1.7154632806777954,2.3464025110704085,0.8840339183807373,137,65,16.0
FL,15,nowcast,PG-ResMLP,9,4361,1091,1.7424925565719604,2.352097459947204,0.883470356464386,129,65,15.0
FL,15,nowcast,PG-ResMLP,10,4361,1091,1.7403374910354614,2.3840127892311167,0.8802865147590637,145,65,17.1
FL,15,nowcast,PG-ResMLP,11,4361,1091,1.6391217708587646,2.2879574552795314,0.8897390365600586,200,65,23.6
FL,15,nowcast,PG-ResMLP,12,4361,1091,1.7445906400680542,2.3438336166724896,0.8842877149581909,79,65,10.2
FL,15,nowcast,PG-ResMLP,13,4361,1091,1.6568408012390137,2.237360420348767,0.8945618271827698,123,65,13.6
FL,15,nowcast,PG-ResMLP,14,4361,1091,1.69420325756073,2.304843599884378,0.8881055116653442,200,65,18.6
FL,15,nowcast,PG-ResMLP,15,4361,1091,1.7524816989898682,2.2933587387622074,0.8892178535461426,38,65,3.9
FL,15,nowcast,PG-ResMLP,16,4361,1091,1.6681023836135864,2.274716780922549,0.8910115361213684,64,65,6.3
FL,15,nowcast,PG-ResMLP,17,4361,1091,1.6398200988769531,2.292217176956457,0.8893280625343323,200,65,18.5
FL,15,nowcast,PG-ResMLP,18,4361,1091,1.6646977663040161,2.284632957077717,0.890059232711792,159,65,14.7
FL,15,nowcast,PG-ResMLP,19,4361,1091,1.6695083379745483,2.2966003253732232,0.8889044523239136,200,65,18.5
FL,15,nowcast,LSTM,0,2027,442,2.5729987621307373,3.905554747698215,0.665359377861023,27,32,6.7
FL,15,nowcast,LSTM,1,2027,442,2.1004419326782227,3.058546355795,0.7947688698768616,59,32,12.8
FL,15,nowcast,LSTM,2,2027,442,2.066999673843384,2.941338810647872,0.8101968765258789,73,32,15.3
FL,15,nowcast,LSTM,3,2027,442,2.922682762145996,5.3705223417642225,0.36722952127456665,77,32,16.2
FL,15,nowcast,LSTM,4,2027,442,2.471278190612793,4.003845035736327,0.6483038067817688,95,32,19.3
FL,15,nowcast,LSTM,5,2027,442,2.9437172412872314,4.336002603677904,0.5875301361083984,56,32,12.2
FL,15,nowcast,LSTM,6,2027,442,2.4835994243621826,4.144617078002092,0.6231383085250854,102,32,20.9
FL,15,nowcast,LSTM,7,2027,442,1.996628761291504,2.930981322380952,0.8115313053131104,88,32,18.3
FL,15,nowcast,LSTM,8,2027,442,2.181957960128784,3.3106351677477575,0.7595438957214355,56,32,12.2
FL,15,nowcast,LSTM,9,2027,442,2.4791414737701416,4.223643989327697,0.6086298227310181,68,32,14.6
FL,15,nowcast,LSTM,10,2027,442,3.0752646923065186,5.238998147834907,0.3978431224822998,45,32,10.3
FL,15,nowcast,LSTM,11,2027,442,2.3790700435638428,3.87892591888266,0.6699071526527405,89,32,18.5
FL,15,nowcast,LSTM,12,2027,442,2.2602643966674805,3.862993281695088,0.672613263130188,101,32,20.7
FL,15,nowcast,LSTM,13,2027,442,3.038684368133545,5.41624188836109,0.35641002655029297,115,32,23.7
FL,15,nowcast,LSTM,14,2027,442,2.906338930130005,5.120907521880888,0.42468321323394775,122,32,24.8
FL,15,nowcast,LSTM,15,2027,442,2.6774566173553467,4.614428630270741,0.5328578948974609,63,32,13.6
FL,15,nowcast,LSTM,16,2027,442,1.8949633836746216,2.748906351580705,0.8342196941375732,72,32,15.3
FL,15,nowcast,LSTM,17,2027,442,2.053633689880371,3.3162296818794856,0.7587305307388306,84,32,17.7
FL,15,nowcast,LSTM,18,2027,442,1.944517970085144,2.7524899567603605,0.8337871432304382,64,32,13.7
FL,15,nowcast,LSTM,19,2027,442,2.043952226638794,3.2945910312004147,0.7618688941001892,69,32,14.9
FL,15,forecast,PG-ResMLP,0,3640,880,2.0663814544677734,2.630078806693622,0.8482308387756348,37,54,3.8
FL,15,forecast,PG-ResMLP,1,3640,880,2.087080717086792,2.6539258774825245,0.8454661965370178,26,54,3.1
FL,15,forecast,PG-ResMLP,2,3640,880,2.1234161853790283,2.6923906051528506,0.8409542441368103,31,54,3.3
FL,15,forecast,PG-ResMLP,3,3640,880,2.1891520023345947,2.8025047713280795,0.8276787996292114,85,54,8.2
FL,15,forecast,PG-ResMLP,4,3640,880,2.143944263458252,2.729348057744285,0.8365579843521118,44,54,4.5
FL,15,forecast,PG-ResMLP,5,3640,880,2.083986759185791,2.637371067312675,0.8473880887031555,27,54,2.9
FL,15,forecast,PG-ResMLP,6,3640,880,2.1625258922576904,2.7637084527173075,0.832416832447052,103,54,9.7
FL,15,forecast,PG-ResMLP,7,3640,880,2.080512046813965,2.71093389417425,0.8387559056282043,22,54,2.5
FL,15,forecast,PG-ResMLP,8,3640,880,2.1528115272521973,2.796092685849546,0.8284664750099182,200,54,18.7
FL,15,forecast,PG-ResMLP,9,3640,880,2.103999376296997,2.6788321595224294,0.8425520658493042,26,54,3.0
FL,15,forecast,PG-ResMLP,10,3640,880,2.1853678226470947,2.7723393374949032,0.8313685059547424,65,54,6.6
FL,15,forecast,PG-ResMLP,11,3640,880,2.084489107131958,2.6360295504069935,0.8475432991981506,31,54,3.3
FL,15,forecast,PG-ResMLP,12,3640,880,2.166123628616333,2.745088091967162,0.8346673846244812,25,54,2.8
FL,15,forecast,PG-ResMLP,13,3640,880,2.1380438804626465,2.742489616075329,0.8349802494049072,71,54,7.0
FL,15,forecast,PG-ResMLP,14,3640,880,2.145026922225952,2.7828045047600174,0.8300929665565491,84,54,8.1
FL,15,forecast,PG-ResMLP,15,3640,880,2.10603928565979,2.6687561035086453,0.8437342643737793,27,54,2.9
FL,15,forecast,PG-ResMLP,16,3640,880,2.0667977333068848,2.643965825499163,0.846623957157135,26,54,2.9
FL,15,forecast,PG-ResMLP,17,3640,880,2.174438238143921,2.7725547567727094,0.8313422799110413,59,54,6.0
FL,15,forecast,PG-ResMLP,18,3640,880,2.0903618335723877,2.655393395023876,0.845295250415802,29,54,3.1
FL,15,forecast,PG-ResMLP,19,3640,880,2.090813636779785,2.6525110295935583,0.8456308841705322,26,54,2.8
FL,15,forecast,LSTM,0,1789,379,2.178011894226074,2.9407001676286404,0.8138472437858582,42,32,9.1
FL,15,forecast,LSTM,1,1789,379,2.4960196018218994,3.9074861325379726,0.6713278293609619,76,32,15.0
FL,15,forecast,LSTM,2,1789,379,2.0851364135742188,2.952889246335366,0.8123008012771606,67,32,13.6
FL,15,forecast,LSTM,3,1789,379,2.6550772190093994,4.412288342983815,0.5809211134910583,85,32,16.7
FL,15,forecast,LSTM,4,1789,379,2.826420545578003,4.660733924995557,0.5323977470397949,81,32,15.7
FL,15,forecast,LSTM,5,1789,379,1.9856311082839966,2.656791990747185,0.8480561375617981,74,32,14.6
FL,15,forecast,LSTM,6,1789,379,2.0429303646087646,2.7183008809572278,0.8409392237663269,90,32,17.3
FL,15,forecast,LSTM,7,1789,379,2.138000249862671,2.9406664400494833,0.8138514757156372,84,32,16.2
FL,15,forecast,LSTM,8,1789,379,2.6192073822021484,4.037034962802967,0.6491729617118835,61,32,12.2
FL,15,forecast,LSTM,9,1789,379,2.0121309757232666,2.7594247919344586,0.836090087890625,38,32,8.3
FL,15,forecast,LSTM,10,1789,379,2.4640426635742188,3.629620337059887,0.7164103388786316,66,32,13.4
FL,15,forecast,LSTM,11,1789,379,2.810175895690918,4.610318775864408,0.5424590706825256,83,32,16.3
FL,15,forecast,LSTM,12,1789,379,3.119276285171509,5.495699501673587,0.3498494029045105,79,32,15.5
FL,15,forecast,LSTM,13,1789,379,4.696902751922607,8.383667972425613,-0.5129903554916382,88,32,17.1
FL,15,forecast,LSTM,14,1789,379,3.020357370376587,4.74183193426058,0.5159833431243896,27,32,6.5
FL,15,forecast,LSTM,15,1789,379,2.211696147918701,3.1178560615578874,0.7907429337501526,60,32,12.2
FL,15,forecast,LSTM,16,1789,379,2.2723491191864014,3.4443288770040335,0.7446256875991821,58,32,12.0
FL,15,forecast,LSTM,17,1789,379,3.8628058433532715,6.860333143324918,-0.013114213943481445,109,32,20.6
FL,15,forecast,LSTM,18,1789,379,2.0363261699676514,2.800999844372332,0.8311138153076172,70,32,14.1
FL,15,forecast,LSTM,19,1789,379,2.4446523189544678,3.8854184529945557,0.6750297546386719,61,32,12.5
FL,15,forecast,Hybrid,0,1789,379,1.8395377397537231,2.4879655143641526,0.8667532205581665,131,32,50.3
FL,15,forecast,Hybrid,1,1789,379,2.111753225326538,2.849888307490899,0.8251668810844421,52,32,21.1
FL,15,forecast,Hybrid,2,1789,379,1.8137528896331787,2.5676737403215895,0.85807865858078,46,32,19.3
FL,15,forecast,Hybrid,3,1789,379,2.1542935371398926,3.0270200494783395,0.8027583360671997,75,32,29.5
FL,15,forecast,Hybrid,4,1789,379,1.9773184061050415,2.818677941054668,0.828975260257721,94,32,36.3
FL,15,forecast,Hybrid,5,1789,379,2.048140048980713,2.8491550263751617,0.8252568244934082,74,32,29.1
FL,15,forecast,Hybrid,6,1789,379,2.0338099002838135,2.8636732470626574,0.8234714269638062,70,32,27.9
FL,15,forecast,Hybrid,7,1789,379,1.9677624702453613,2.731916183129843,0.8393418788909912,86,32,33.7
FL,15,forecast,Hybrid,8,1789,379,2.2506439685821533,3.0432240057113753,0.8006410002708435,85,32,33.4
FL,15,forecast,Hybrid,9,1789,379,2.2391915321350098,3.3395580504172906,0.7599254846572876,86,32,34.0
FL,15,forecast,Hybrid,10,1789,379,2.7069616317749023,3.767234110217538,0.6944985389709473,73,32,30.1
FL,15,forecast,Hybrid,11,1789,379,2.0070269107818604,2.904420830775673,0.8184120059013367,72,32,29.1
FL,15,forecast,Hybrid,12,1789,379,2.8007445335388184,3.833376027297948,0.6836769580841064,49,32,20.4
FL,15,forecast,Hybrid,13,1789,379,2.4109270572662354,3.2004274500028793,0.7795124650001526,59,32,24.1
FL,15,forecast,Hybrid,14,1789,379,2.2412753105163574,3.170403952146729,0.7836298942565918,82,32,32.6
FL,15,forecast,Hybrid,15,1789,379,2.474762439727783,3.0952810487107327,0.79376220703125,48,32,20.1
FL,15,forecast,Hybrid,16,1789,379,2.2701823711395264,3.386528669784801,0.7531247735023499,48,32,20.0
FL,15,forecast,Hybrid,17,1789,379,2.238394021987915,3.178460861658781,0.782528817653656,78,32,31.1
FL,15,forecast,Hybrid,18,1789,379,2.121307849884033,3.011099943521146,0.8048276305198669,73,32,29.9
FL,15,forecast,Hybrid,19,1789,379,2.15966796875,2.9487736043919166,0.8128236532211304,57,32,23.5
OR,60,nowcast,Faiman,-1,920,231,1.356443166732788,1.7782504608998908,0.9702048301696777,0,0,0.0
OR,60,nowcast,PG-ResMLP,0,920,231,0.996983528137207,1.243522119013232,0.9854297637939453,26,32,2.2
OR,60,nowcast,PG-ResMLP,1,920,231,1.0089430809020996,1.3121319663535258,0.9837775826454163,35,32,2.8
OR,60,nowcast,PG-ResMLP,2,920,231,0.9658396244049072,1.2232586044143,0.9859007596969604,27,32,2.3
OR,60,nowcast,PG-ResMLP,3,920,231,0.9862254858016968,1.240931950030552,0.9854903817176819,26,32,2.2
OR,60,nowcast,PG-ResMLP,4,920,231,0.9961693286895752,1.2446740173329836,0.9854027628898621,29,32,2.4
OR,60,nowcast,PG-ResMLP,5,920,231,1.0490587949752808,1.3298574928431457,0.983336329460144,28,32,2.3
OR,60,nowcast,PG-ResMLP,6,920,231,1.03083336353302,1.370783191950427,0.9822949171066284,23,32,2.0
OR,60,nowcast,PG-ResMLP,7,920,231,1.0162831544876099,1.3280212361809425,0.9833823442459106,200,32,13.6
OR,60,nowcast,PG-ResMLP,8,920,231,1.0600848197937012,1.3745661397835556,0.982197105884552,23,32,2.1
OR,60,nowcast,PG-ResMLP,9,920,231,1.0408000946044922,1.3824990989585548,0.9819909930229187,24,32,2.1
OR,60,nowcast,PG-ResMLP,10,920,231,1.0208698511123657,1.253894603829653,0.9851856827735901,26,32,2.2
OR,60,nowcast,PG-ResMLP,11,920,231,1.0317391157150269,1.2992147458233263,0.9840954542160034,27,32,2.3
OR,60,nowcast,PG-ResMLP,12,920,231,1.0505319833755493,1.3774534358135206,0.9821222424507141,24,32,2.1
OR,60,nowcast,PG-ResMLP,13,920,231,1.0092662572860718,1.2714010700646783,0.9847691059112549,26,32,2.2
OR,60,nowcast,PG-ResMLP,14,920,231,0.9756632447242737,1.250041198051557,0.9852765798568726,34,32,2.7
OR,60,nowcast,PG-ResMLP,15,920,231,0.990178644657135,1.2996437666722136,0.9840849041938782,23,32,2.0
OR,60,nowcast,PG-ResMLP,16,920,231,1.00021493434906,1.271219111604629,0.9847734570503235,36,32,2.9
OR,60,nowcast,PG-ResMLP,17,920,231,0.9204779863357544,1.1854639165721186,0.9867585301399231,26,32,2.2
OR,60,nowcast,PG-ResMLP,18,920,231,1.0305299758911133,1.3037745313814402,0.98398357629776,28,32,2.4
OR,60,nowcast,PG-ResMLP,19,920,231,0.9857930541038513,1.2813592724607548,0.9845296144485474,23,32,2.0
OR,60,forecast,PG-ResMLP,0,634,142,2.9333527088165283,3.9169464146696042,0.8670589923858643,33,32,2.5
OR,60,forecast,PG-ResMLP,1,634,142,2.8670623302459717,3.8105495028582044,0.8741831183433533,36,32,2.7
OR,60,forecast,PG-ResMLP,2,634,142,2.995891809463501,3.9722468072327533,0.8632787466049194,30,32,2.4
OR,60,forecast,PG-ResMLP,3,634,142,2.784842014312744,3.7148926548190615,0.8804206252098083,33,32,2.5
OR,60,forecast,PG-ResMLP,4,634,142,2.8623390197753906,3.802474049737326,0.8747158050537109,36,32,2.7
OR,60,forecast,PG-ResMLP,5,634,142,3.139061450958252,4.149880483354075,0.8507773280143738,33,32,2.5
OR,60,forecast,PG-ResMLP,6,634,142,2.8572282791137695,3.777494472901033,0.8763564825057983,33,32,2.5
OR,60,forecast,PG-ResMLP,7,634,142,2.7876226902008057,3.6973511312666014,0.8815472722053528,35,32,2.6
OR,60,forecast,PG-ResMLP,8,634,142,2.8735711574554443,3.8252512830584133,0.8732104301452637,33,32,2.5
OR,60,forecast,PG-ResMLP,9,634,142,2.88313627243042,3.760001514515673,0.877498984336853,37,32,2.8
OR,60,forecast,PG-ResMLP,10,634,142,2.8485145568847656,3.779872674967352,0.8762007355690002,36,32,2.7
OR,60,forecast,PG-ResMLP,11,634,142,2.835306406021118,3.7351466702384473,0.8791131973266602,37,32,2.7
OR,60,forecast,PG-ResMLP,12,634,142,3.0252091884613037,4.009234973487066,0.8607206344604492,37,32,2.7
OR,60,forecast,PG-ResMLP,13,634,142,2.9526922702789307,3.9197377008147467,0.8668694496154785,35,32,2.6
OR,60,forecast,PG-ResMLP,14,634,142,2.935356378555298,3.913433945795931,0.8672972917556763,34,32,2.5
OR,60,forecast,PG-ResMLP,15,634,142,2.8367791175842285,3.780758912534878,0.876142680644989,33,32,2.5
OR,60,forecast,PG-ResMLP,16,634,142,2.8359453678131104,3.752868445375929,0.8779633045196533,33,32,2.5
OR,60,forecast,PG-ResMLP,17,634,142,2.88227915763855,3.8015379353398706,0.8747774958610535,31,32,2.4
