resolution,mode,model,seed,window,lag_min,n_train,n_test,MAE,RMSE,R2,epochs,batch,train_s
5,nowcast,LSTM,7,6,0,43196,37603,1.3621891736984253,1.7386666202915708,0.980130136013031,44,256,52.5
5,nowcast,LSTM,8,6,0,43196,37603,1.2888585329055786,1.6892170118154126,0.9812443256378174,60,256,72.4
5,nowcast,LSTM,9,6,0,43196,37603,1.2849797010421753,1.691978586814421,0.9811829328536987,41,256,48.6
5,forecast,PG-ResMLP,0,0,30,44844,39038,1.471227765083313,1.9143268636193078,0.9776274561882019,200,256,32.2
5,forecast,PG-ResMLP,1,0,30,44844,39038,1.4431861639022827,1.8703186723420826,0.9786442518234253,26,256,4.7
5,forecast,PG-ResMLP,2,0,30,44844,39038,1.4326963424682617,1.8620082257188482,0.9788336157798767,200,256,32.4
5,forecast,PG-ResMLP,3,0,30,44844,39038,1.456995964050293,1.880589419250517,0.9784091114997864,32,256,5.8
5,forecast,PG-ResMLP,4,0,30,44844,39038,1.4201734066009521,1.8537047021415518,0.9790220260620117,200,256,32.6
5,forecast,PG-ResMLP,5,0,30,44844,39038,1.4162893295288086,1.8492578254958043,0.979122519493103,200,256,32.3
5,forecast,PG-ResMLP,6,0,30,44844,39038,1.4234806299209595,1.8445980901697292,0.979227602481842,200,256,32.3
5,forecast,PG-ResMLP,7,0,30,44844,39038,1.4822603464126587,1.9162506052751573,0.9775824546813965,23,256,4.2
5,forecast,PG-ResMLP,8,0,30,44844,39038,1.4450809955596924,1.8730473841566044,0.9785819053649902,26,256,4.6
5,forecast,PG-ResMLP,9,0,30,44844,39038,1.4102592468261719,1.84314194043777,0.9792603850364685,200,256,32.3
5,forecast,LSTM,0,6,0,42807,37265,1.3916590213775635,1.790781719279929,0.978650689125061,36,256,39.7
5,forecast,LSTM,1,6,0,42807,37265,1.3526240587234497,1.7450987436507863,0.9797260761260986,47,256,52.8
5,forecast,LSTM,2,6,0,42807,37265,1.3682750463485718,1.7681587740819995,0.9791867136955261,37,256,43.4
5,forecast,LSTM,3,6,0,42807,37265,1.347594141960144,1.752505280273145,0.9795535802841187,41,256,62.8
5,forecast,LSTM,4,6,0,42807,37265,1.3470042943954468,1.7444802153349135,0.9797404408454895,48,256,60.1
5,forecast,LSTM,5,6,0,42807,37265,1.3795257806777954,1.7765951403569324,0.9789876341819763,41,256,61.5
5,forecast,LSTM,6,6,0,42807,37265,1.3138196468353271,1.7125844475188436,0.9804744720458984,46,256,54.1
5,forecast,LSTM,7,6,0,42807,37265,1.3276907205581665,1.7212944616754438,0.9802753925323486,45,256,52.9
5,forecast,LSTM,8,6,0,42807,37265,1.297250509262085,1.6898012364895325,0.9809905290603638,61,256,70.7
5,forecast,LSTM,9,6,0,42807,37265,1.36130690574646,1.7571785016603714,0.9794443845748901,49,256,56.9
5,forecast,Hybrid,0,6,0,42807,37265,1.301679253578186,1.6903286996841989,0.9809786677360535,62,256,280.9
5,forecast,Hybrid,1,6,0,42807,37265,1.2888106107711792,1.6783042712506553,0.9812483191490173,90,256,399.8
5,forecast,Hybrid,2,6,0,42807,37265,1.379215955734253,1.8071757415911391,0.9782580137252808,35,256,158.3
5,forecast,Hybrid,3,6,0,42807,37265,1.3234446048736572,1.7271031702587352,0.9801420569419861,44,256,198.0
5,forecast,Hybrid,4,6,0,42807,37265,1.3223947286605835,1.6965076786612885,0.9808393716812134,54,256,254.3
5,forecast,Hybrid,5,6,0,42807,37265,1.2694092988967896,1.6530016588086196,0.9818094968795776,70,256,314.9
5,forecast,Hybrid,6,6,0,42807,37265,1.3322038650512695,1.715349961210732,0.9804114103317261,43,256,194.8
5,forecast,Hybrid,7,6,0,42807,37265,1.2327380180358887,1.641359292057214,0.9820648431777954,90,256,405.2
5,forecast,Hybrid,8,6,0,42807,37265,1.3468478918075562,1.767571515655806,0.979200541973114,58,256,362.8
5,forecast,Hybrid,9,6,0,42807,37265,1.3089356422424316,1.7165969541277102,0.9803829193115234,74,256,369.2
60,nowcast,PG-ResMLP,10,0,60,3210,2800,1.806018590927124,2.2181465510323455,0.9633935689926147,21,48,2.5
60,nowcast,PG-ResMLP,11,0,60,3210,2800,1.3234795331954956,1.701108315963381,0.9784701466560364,43,48,4.5
60,nowcast,PG-ResMLP,12,0,60,3210,2800,1.3689866065979004,1.7600488974541142,0.9769523739814758,28,48,3.1
60,nowcast,PG-ResMLP,13,0,60,3210,2800,1.3675751686096191,1.7545603868295596,0.9770958423614502,23,48,2.6
60,nowcast,PG-ResMLP,14,0,60,3210,2800,1.3980541229248047,1.7774454276376477,0.9764944911003113,28,48,3.0
60,nowcast,PG-ResMLP,15,0,60,3210,2800,1.366612434387207,1.7397997449321059,0.9774796366691589,30,48,3.5
60,nowcast,PG-ResMLP,16,0,60,3210,2800,1.8090879917144775,2.2257397654166433,0.9631425142288208,21,48,2.5
60,nowcast,PG-ResMLP,17,0,60,3210,2800,1.3448904752731323,1.71185375745002,0.9781972765922546,51,48,5.3
60,nowcast,PG-ResMLP,18,0,60,3210,2800,1.3167521953582764,1.6834825802098081,0.9789139628410339,86,48,8.6
60,nowcast,PG-ResMLP,19,0,60,3210,2800,1.6921898126602173,2.1110020896579624,0.9668445587158203,21,48,2.4
60,nowcast,LSTM,10,6,0,1460,1322,1.5152251720428467,1.9077297158365787,0.9719131588935852,116,32,17.4
60,nowcast,LSTM,11,6,0,1460,1322,1.6068694591522217,2.0191069107355313,0.9685378670692444,83,32,12.7
60,nowcast,LSTM,12,6,0,1460,1322,1.7765942811965942,2.168033743219201,0.9637255072593689,133,32,18.9
60,nowcast,LSTM,13,6,0,1460,1322,2.1235299110412598,2.7806821093328993,0.9403278231620789,34,32,6.2
60,nowcast,LSTM,14,6,0,1460,1322,1.8282533884048462,2.244481949707927,0.9611222147941589,70,32,10.7
60,nowcast,LSTM,15,6,0,1460,1322,1.4876753091812134,1.9119714018905563,0.9717881083488464,76,32,11.5
60,nowcast,LSTM,16,6,0,1460,1322,1.938250184059143,2.322476389490845,0.9583733081817627,72,32,11.2
60,nowcast,LSTM,17,6,0,1460,1322,1.4240268468856812,1.8693197676732805,0.9730327725410461,100,32,14.8
60,nowcast,LSTM,18,6,0,1460,1322,1.6480493545532227,2.077218567920178,0.9667007923126221,72,32,11.1
60,nowcast,LSTM,19,6,0,1460,1322,1.9643255472183228,2.437031236225316,0.9541656374931335,59,32,9.8
60,forecast,PG-ResMLP,10,0,60,2851,2494,3.1226203441619873,4.289293515736099,0.860096275806427,23,42,2.6
60,forecast,PG-ResMLP,11,0,60,2851,2494,3.388535499572754,4.619509969707771,0.8377257585525513,22,42,2.5
60,forecast,PG-ResMLP,12,0,60,2851,2494,3.1013386249542236,4.243423534752109,0.8630725145339966,24,42,2.8
60,forecast,PG-ResMLP,13,0,60,2851,2494,3.0906171798706055,4.242318110975639,0.8631438612937927,23,42,2.6
60,forecast,PG-ResMLP,14,0,60,2851,2494,3.112016439437866,4.2723132786984115,0.8612017631530762,23,42,2.6
60,forecast,PG-ResMLP,15,0,60,2851,2494,3.0374398231506348,4.153316523812344,0.8688259720802307,24,42,2.7
60,forecast,PG-ResMLP,16,0,60,2851,2494,3.0814871788024902,4.224518174004017,0.8642898797988892,23,42,2.6
60,forecast,PG-ResMLP,17,0,60,2851,2494,3.1433675289154053,4.312828383174982,0.8585568070411682,22,42,2.8
60,forecast,PG-ResMLP,18,0,60,2851,2494,3.0357589721679688,4.159690637456206,0.8684230446815491,24,42,2.7
60,forecast,PG-ResMLP,19,0,60,2851,2494,2.8026282787323,3.81858665004557,0.8891174793243408,140,42,13.5
60,forecast,LSTM,10,6,0,1131,1045,2.3785245418548584,3.316052241577637,0.9120514988899231,71,32,9.5
60,forecast,LSTM,11,6,0,1131,1045,2.3417932987213135,3.2925470518835698,0.9132938981056213,67,32,8.9
60,forecast,LSTM,12,6,0,1131,1045,2.2140417098999023,3.1476566681112437,0.9207571148872375,102,32,12.3
60,forecast,LSTM,13,6,0,1131,1045,2.2575345039367676,3.1567538019847565,0.9202983975410461,113,32,13.7
60,forecast,LSTM,14,6,0,1131,1045,2.3389687538146973,3.2625428763308935,0.9148669838905334,75,32,9.4
60,forecast,LSTM,15,6,0,1131,1045,2.1822288036346436,3.0839262383690653,0.9239334464073181,96,32,11.7
60,forecast,LSTM,16,6,0,1131,1045,2.33178973197937,3.248323741864103,0.9156074523925781,81,32,10.0
60,forecast,LSTM,17,6,0,1131,1045,2.2445762157440186,3.1722348765402724,0.9195147752761841,106,32,12.5
60,forecast,LSTM,18,6,0,1131,1045,2.2616941928863525,3.1813504606021996,0.9190515279769897,86,32,10.4
60,forecast,LSTM,19,6,0,1131,1045,2.2924728393554688,3.1625246431498795,0.9200067520141602,146,32,16.5
60,forecast,Hybrid,10,6,0,1131,1045,2.4585163593292236,3.545981408033348,0.8994323015213013,75,32,15.6
60,forecast,Hybrid,11,6,0,1131,1045,2.3887252807617188,3.3066758110576235,0.9125481843948364,71,32,15.5
60,forecast,Hybrid,12,6,0,1131,1045,2.33028507232666,3.2760442219265835,0.9141609072685242,62,32,13.6
60,forecast,Hybrid,13,6,0,1131,1045,2.7842373847961426,3.628045085647869,0.8947235941886902,61,32,13.5
60,forecast,Hybrid,14,6,0,1131,1045,2.407721757888794,3.363518860472743,0.9095156788825989,64,32,13.9
60,forecast,Hybrid,15,6,0,1131,1045,2.2564697265625,3.2876002307305567,0.9135542511940002,71,32,15.2
60,forecast,Hybrid,16,6,0,1131,1045,2.549614906311035,3.5109599039324677,0.9014089703559875,43,32,10.7
60,forecast,Hybrid,17,6,0,1131,1045,2.3710439205169678,3.3693725859913415,0.9092004299163818,59,32,13.6
60,forecast,Hybrid,18,6,0,1131,1045,2.231431722640991,3.244330081999863,0.9158148169517517,78,32,16.9
60,forecast,Hybrid,19,6,0,1131,1045,2.225741386413574,3.2064916270563257,0.9177670478820801,55,32,12.6
30,nowcast,PG-ResMLP,10,0,30,7208,6279,1.2775458097457886,1.6713158216047213,0.9818880558013916,200,108,18.4
30,nowcast,PG-ResMLP,11,0,30,7208,6279,1.8666727542877197,2.3376148542450506,0.9645681977272034,21,108,2.4
30,nowcast,PG-ResMLP,12,0,30,7208,6279,1.4125473499298096,1.8306520390621912,0.9782700538635254,25,108,2.7
30,nowcast,PG-ResMLP,13,0,30,7208,6279,2.0975236892700195,2.598231293552859,0.9562273621559143,21,108,2.4
30,nowcast,PG-ResMLP,14,0,30,7208,6279,1.693420648574829,2.1566021396745567,0.9698430299758911,21,108,2.5
30,nowcast,PG-ResMLP,15,0,30,7208,6279,1.290906310081482,1.6650364134647182,0.9820239543914795,200,108,18.4
30,nowcast,PG-ResMLP,16,0,30,7208,6279,1.3269590139389038,1.700474487732455,0.9812505841255188,200,108,18.5
30,nowcast,PG-ResMLP,17,0,30,7208,6279,1.2755753993988037,1.6470267238614464,0.9824106693267822,200,108,19.0
30,nowcast,PG-ResMLP,18,0,30,7208,6279,1.2779667377471924,1.6474306909919805,0.9824020862579346,200,108,19.0
30,nowcast,PG-ResMLP,19,0,30,7208,6279,1.943442463874817,2.418579517438207,0.9620712995529175,21,108,2.5
30,nowcast,LSTM,10,6,0,5389,4706,1.2596514225006104,1.6544611645472724,0.9800456762313843,117,80,23.2
30,nowcast,LSTM,11,6,0,5389,4706,1.4076640605926514,1.7972342090642597,0.9764531850814819,118,80,22.9
30,nowcast,LSTM,12,6,0,5389,4706,1.3297377824783325,1.7219962934084176,0.9783833622932434,127,80,24.6
30,nowcast,LSTM,13,6,0,5389,4706,1.3621058464050293,1.7538038873856265,0.9775774478912354,97,80,19.1
30,nowcast,LSTM,14,6,0,5389,4706,1.340639352798462,1.7279987144200524,0.9782324433326721,161,80,30.3
30,nowcast,LSTM,15,6,0,5389,4706,1.2573301792144775,1.6435171883487643,0.9803088307380676,135,80,26.1
30,nowcast,LSTM,16,6,0,5389,4706,1.3389860391616821,1.7267037588477914,0.9782650470733643,136,80,26.3
30,nowcast,LSTM,17,6,0,5389,4706,1.2831082344055176,1.677016578751598,0.9794979095458984,134,80,42.7
30,nowcast,LSTM,18,6,0,5389,4706,1.3877009153366089,1.7685950625869973,0.9771976470947266,152,80,64.1
30,nowcast,LSTM,19,6,0,5389,4706,1.2728911638259888,1.658018859042782,0.9799597859382629,139,80,59.2
30,forecast,PG-ResMLP,10,0,30,6827,5946,2.584571599960327,3.4387930085499265,0.9164594411849976,22,102,3.8
30,forecast,PG-ResMLP,11,0,30,6827,5946,2.488042116165161,3.3173582330466367,0.9222554564476013,22,102,3.7
30,forecast,PG-ResMLP,12,0,30,6827,5946,2.5984127521514893,3.4391812461307985,0.9164406061172485,22,102,3.8
30,forecast,PG-ResMLP,13,0,30,6827,5946,2.841163158416748,3.7331357040775512,0.9015461206436157,21,102,3.5
30,forecast,PG-ResMLP,14,0,30,6827,5946,2.7431726455688477,3.6214814045465653,0.9073473811149597,21,102,3.4
30,forecast,PG-ResMLP,15,0,30,6827,5946,2.5750808715820312,3.422557048670454,0.9172464609146118,22,102,3.6
30,forecast,PG-ResMLP,16,0,30,6827,5946,2.5936176776885986,3.433431263486844,0.9167197942733765,22,102,3.7
30,forecast,PG-ResMLP,17,0,30,6827,5946,2.823620319366455,3.6813905180713182,0.9042565822601318,21,102,3.8
30,forecast,PG-ResMLP,18,0,30,6827,5946,2.7939956188201904,3.6728389692103303,0.9047008752822876,21,102,3.6
30,forecast,PG-ResMLP,19,0,30,6827,5946,2.807466983795166,3.6739833541434885,0.9046414494514465,21,102,3.5
30,forecast,LSTM,10,6,0,5035,4409,1.9422816038131714,2.618035478006194,0.9502050280570984,84,75,37.8
30,forecast,LSTM,11,6,0,5035,4409,2.0205929279327393,2.7021037030144646,0.9469557404518127,63,75,30.3
30,forecast,LSTM,12,6,0,5035,4409,2.387983560562134,3.0174265801853544,0.9338533282279968,76,75,35.8
30,forecast,LSTM,13,6,0,5035,4409,1.9445724487304688,2.6333342355010343,0.949621319770813,88,75,38.2
30,forecast,LSTM,14,6,0,5035,4409,1.9908487796783447,2.6767050825935472,0.9479482173919678,74,75,18.8
30,forecast,LSTM,15,6,0,5035,4409,2.0290164947509766,2.7141261627513824,0.9464826583862305,89,75,20.9
30,forecast,LSTM,16,6,0,5035,4409,1.8549400568008423,2.564458331344677,0.9522222280502319,78,75,17.4
30,forecast,LSTM,17,6,0,5035,4409,1.8797496557235718,2.5818461064661395,0.9515721201896667,74,75,15.5
30,forecast,LSTM,18,6,0,5035,4409,1.9948033094406128,2.67940028127743,0.9478433132171631,97,75,19.2
30,forecast,LSTM,19,6,0,5035,4409,1.952452301979065,2.6447133574900197,0.9491850137710571,74,75,15.2
30,forecast,Hybrid,10,6,0,5035,4409,2.0113790035247803,2.7858028223130096,0.943618655204773,39,75,35.8
30,forecast,Hybrid,11,6,0,5035,4409,1.9505871534347534,2.752270021731511,0.9449678063392639,40,75,47.1
30,forecast,Hybrid,12,6,0,5035,4409,1.8784645795822144,2.615773106327577,0.9502910375595093,64,75,71.2
30,forecast,Hybrid,13,6,0,5035,4409,1.8872828483581543,2.610046939793149,0.9505084156990051,50,75,61.2
30,forecast,Hybrid,14,6,0,5035,4409,1.862236738204956,2.6034466676386927,0.9507583975791931,62,75,75.3
30,forecast,Hybrid,15,6,0,5035,4409,1.7752524614334106,2.5349473676164744,0.9533154964447021,79,75,95.1
30,forecast,Hybrid,16,6,0,5035,4409,1.799841046333313,2.5990881164396527,0.9509231448173523,53,75,65.1
30,forecast,Hybrid,17,6,0,5035,4409,1.827244520187378,2.650589420337959,0.9489589929580688,61,75,74.5
30,forecast,Hybrid,18,6,0,5035,4409,1.9359149932861328,2.6853967465139568,0.9476096034049988,55,75,69.0
30,forecast,Hybrid,19,6,0,5035,4409,1.798743486404419,2.583404037574495,0.9515136480331421,69,75,87.2
15,nowcast,PG-ResMLP,10,0,30,14806,12885,1.3948116302490234,1.8147566329008733,0.9796012043952942,200,222,30.2
15,nowcast,PG-ResMLP,11,0,30,14806,12885,1.8541938066482544,2.365111495085547,0.9653525352478027,21,222,3.9
15,nowcast,PG-ResMLP,12,0,30,14806,12885,1.3717507123947144,1.800819644808286,0.9799132943153381,200,222,29.7
15,nowcast,PG-ResMLP,13,0,30,14806,12885,1.3622909784317017,1.7901775100536346,0.980150043964386,200,222,30.3
15,nowcast,PG-ResMLP,14,0,30,14806,12885,1.3872857093811035,1.8086543227530398,0.979738175868988,200,222,29.8
15,nowcast,PG-ResMLP,15,0,30,14806,12885,1.4116724729537964,1.8355773572548102,0.9791304469108582,200,222,29.2
15,nowcast,PG-ResMLP,16,0,30,14806,12885,1.3736279010772705,1.7948926522716369,0.9800453186035156,200,222,30.4
15,nowcast,PG-ResMLP,17,0,30,14806,12885,1.3292498588562012,1.7559130090790036,0.9809026122093201,200,222,30.5
15,nowcast,PG-ResMLP,18,0,30,14806,12885,1.369215488433838,1.7830037635425464,0.9803087711334229,200,222,30.9
15,nowcast,PG-ResMLP,19,0,30,14806,12885,1.3952115774154663,1.8116595852013637,0.9796707630157471,200,222,45.3
15,nowcast,LSTM,10,6,0,12908,11220,1.2437729835510254,1.6511209350554383,0.9805794358253479,97,193,73.3
15,nowcast,LSTM,11,6,0,12908,11220,1.3031179904937744,1.698847587651145,0.9794405102729797,81,193,46.9
15,nowcast,LSTM,12,6,0,12908,11220,1.2902601957321167,1.688689483755491,0.9796856045722961,82,193,36.6
15,nowcast,LSTM,13,6,0,12908,11220,1.3215934038162231,1.733517615291239,0.9785927534103394,58,193,28.2
15,nowcast,LSTM,14,6,0,12908,11220,1.254565954208374,1.6537128665183403,0.9805184006690979,111,193,49.3
15,nowcast,LSTM,15,6,0,12908,11220,1.2940109968185425,1.6901259300895768,0.9796510338783264,70,193,45.0
15,nowcast,LSTM,16,6,0,12908,11220,1.3105367422103882,1.691482436510374,0.9796183705329895,85,193,57.6
15,nowcast,LSTM,17,6,0,12908,11220,1.2895822525024414,1.6755625619890784,0.9800001978874207,118,193,81.7
15,nowcast,LSTM,18,6,0,12908,11220,1.3118442296981812,1.7099488071118139,0.9791709184646606,70,193,51.0
15,nowcast,LSTM,19,6,0,12908,11220,1.3471094369888306,1.739689562936625,0.9784400463104248,76,193,51.9
15,forecast,PG-ResMLP,10,0,30,14399,12532,2.0154871940612793,2.5588774778573886,0.9569976925849915,21,216,3.5
15,forecast,PG-ResMLP,11,0,30,14399,12532,1.9831576347351074,2.5186982899698838,0.9583375453948975,21,216,3.6
15,forecast,PG-ResMLP,12,0,30,14399,12532,1.9349359273910522,2.4669416540673907,0.9600322246551514,22,216,4.3
15,forecast,PG-ResMLP,13,0,30,14399,12532,1.9108715057373047,2.4423844719918892,0.9608239531517029,22,216,3.9
15,forecast,PG-ResMLP,14,0,30,14399,12532,1.9181638956069946,2.4496748650126823,0.9605897068977356,22,216,3.9
15,forecast,PG-ResMLP,15,0,30,14399,12532,1.9421172142028809,2.4720380109623763,0.9598668813705444,22,216,4.0
15,forecast,PG-ResMLP,16,0,30,14399,12532,2.0496535301208496,2.5985983151364844,0.9556522965431213,21,216,3.6
15,forecast,PG-ResMLP,17,0,30,14399,12532,1.9015698432922363,2.4392788582733194,0.9609234929084778,22,216,3.9
15,forecast,PG-ResMLP,18,0,30,14399,12532,2.0319037437438965,2.5759274451362564,0.956422746181488,21,216,4.2
15,forecast,PG-ResMLP,19,0,30,14399,12532,2.045748710632324,2.590541003514025,0.9559268951416016,21,216,3.7
15,forecast,LSTM,10,6,0,12546,10905,1.5390828847885132,2.0444357511893023,0.9701668620109558,118,188,71.8
15,forecast,LSTM,11,6,0,12546,10905,1.5692883729934692,2.0642329940437274,0.9695862531661987,119,188,70.9
15,forecast,LSTM,12,6,0,12546,10905,1.528216004371643,2.0467106411006846,0.9701004028320312,97,188,39.9
15,forecast,LSTM,13,6,0,12546,10905,1.7066096067428589,2.2084597665353276,0.9651877880096436,71,188,24.2
15,forecast,LSTM,14,6,0,12546,10905,1.6464115381240845,2.1510487726446703,0.9669742584228516,84,188,23.3
15,forecast,LSTM,15,6,0,12546,10905,1.5289828777313232,2.0281123650249846,0.9706413149833679,106,188,26.0
15,forecast,LSTM,16,6,0,12546,10905,1.568898320198059,2.0699624971318853,0.9694172143936157,87,188,21.9
15,forecast,LSTM,17,6,0,12546,10905,1.5922999382019043,2.091810324346936,0.9687681794166565,81,188,20.3
15,forecast,LSTM,18,6,0,12546,10905,1.582577109336853,2.104414242321053,0.968390703201294,76,188,19.3
15,forecast,LSTM,19,6,0,12546,10905,1.606926679611206,2.1317657025764234,0.9675636887550354,75,188,19.4
15,forecast,Hybrid,10,6,0,12546,10905,1.5005931854248047,2.0738515870158745,0.9693021774291992,63,188,87.8
15,forecast,Hybrid,11,6,0,12546,10905,1.543601393699646,2.07631288840851,0.9692292809486389,78,188,112.7
15,forecast,Hybrid,12,6,0,12546,10905,1.6403512954711914,2.1992256882661425,0.9654783010482788,52,188,71.7
15,forecast,Hybrid,13,6,0,12546,10905,1.44919753074646,1.9915159402525884,0.9716913104057312,80,188,108.6
15,forecast,Hybrid,14,6,0,12546,10905,1.504323959350586,2.0520474839024034,0.9699442982673645,65,188,89.2
15,forecast,Hybrid,15,6,0,12546,10905,1.8844943046569824,2.3966358886178525,0.9590026140213013,53,188,72.8
15,forecast,Hybrid,16,6,0,12546,10905,1.494519591331482,2.038816005964432,0.9703305959701538,72,188,99.2
15,forecast,Hybrid,17,6,0,12546,10905,1.5012226104736328,2.046263392270026,0.9701134562492371,59,188,80.8
15,forecast,Hybrid,18,6,0,12546,10905,1.5028254985809326,2.0462651399810845,0.9701133966445923,56,188,77.5
15,forecast,Hybrid,19,6,0,12546,10905,1.5028388500213623,2.04780557459838,0.9700683951377869,82,188,111.5
10,nowcast,PG-ResMLP,10,0,30,22425,19518,1.3918662071228027,1.8288491925803123,0.9796677827835083,200,256,21.4
10,nowcast,PG-ResMLP,11,0,30,22425,19518,1.4067867994308472,1.8458910649602136,0.9792870879173279,200,256,21.5
10,nowcast,PG-ResMLP,12,0,30,22425,19518,1.418791651725769,1.8577324801088468,0.9790204763412476,200,256,22.0
10,nowcast,PG-ResMLP,13,0,30,22425,19518,1.4412719011306763,1.8828316208750953,0.9784497618675232,200,256,22.2
10,nowcast,PG-ResMLP,14,0,30,22425,19518,1.3819605112075806,1.8259873893695089,0.9797313809394836,200,256,21.7
10,nowcast,PG-ResMLP,15,0,30,22425,19518,1.4131689071655273,1.8487980804484565,0.9792218208312988,200,256,22.1
10,nowcast,PG-ResMLP,16,0,30,22425,19518,1.4383301734924316,1.8709369506121507,0.9787212014198303,200,256,22.0
10,nowcast,PG-ResMLP,17,0,30,22425,19518,1.853289246559143,2.386064655185774,0.965390682220459,21,256,2.8
10,nowcast,PG-ResMLP,18,0,30,22425,19518,1.3992258310317993,1.8396358818016962,0.9794272184371948,200,256,22.3
10,nowcast,PG-ResMLP,19,0,30,22425,19518,1.3601144552230835,1.7988291853281348,0.9803298115730286,200,256,22.0
10,nowcast,LSTM,10,6,0,20455,17802,1.304567575454712,1.7098056062551792,0.9796262383460999,66,256,37.6
10,nowcast,LSTM,11,6,0,20455,17802,1.2664601802825928,1.665915447054081,0.980658769607544,88,256,51.3
10,nowcast,LSTM,12,6,0,20455,17802,1.3318413496017456,1.7561301085252332,0.9785072803497314,60,256,37.0
10,nowcast,LSTM,13,6,0,20455,17802,1.330686092376709,1.716897278020775,0.979456901550293,60,256,36.6
10,nowcast,LSTM,14,6,0,20455,17802,1.367055892944336,1.7592077524702188,0.9784318804740906,50,256,30.8
10,nowcast,LSTM,15,6,0,20455,17802,1.273688554763794,1.6524557882791924,0.9809700846672058,88,256,54.6
10,nowcast,LSTM,16,6,0,20455,17802,1.2561900615692139,1.6415941554803894,0.9812194108963013,84,256,51.5
10,nowcast,LSTM,17,6,0,20455,17802,1.2911609411239624,1.6974794101730442,0.9799189567565918,92,256,57.4
10,nowcast,LSTM,18,6,0,20455,17802,1.2465310096740723,1.6379365965061634,0.9813029766082764,63,256,39.5
10,nowcast,LSTM,19,6,0,20455,17802,1.2810664176940918,1.6805631262588567,0.9803171753883362,67,256,42.4
10,forecast,PG-ResMLP,10,0,30,22001,19151,1.796924352645874,2.275982353316348,0.9671083688735962,21,256,2.8
10,forecast,PG-ResMLP,11,0,30,22001,19151,2.0419862270355225,2.528534079746157,0.9594038128852844,21,256,2.8
10,forecast,PG-ResMLP,12,0,30,22001,19151,1.7973884344100952,2.2715640394389536,0.9672359228134155,21,256,2.8
10,forecast,PG-ResMLP,13,0,30,22001,19151,1.719815731048584,2.183068609811717,0.9697390794754028,22,256,2.9
10,forecast,PG-ResMLP,14,0,30,22001,19151,1.708131194114685,2.181425215452405,0.9697846174240112,22,256,2.9
10,forecast,PG-ResMLP,15,0,30,22001,19151,1.731406807899475,2.20598454593976,0.9691004157066345,21,256,2.8
10,forecast,PG-ResMLP,16,0,30,22001,19151,1.764187216758728,2.2353179649137966,0.9682732224464417,21,256,2.8
10,forecast,PG-ResMLP,17,0,30,22001,19151,1.6609680652618408,2.130338806285383,0.9711832404136658,22,256,2.9
10,forecast,PG-ResMLP,18,0,30,22001,19151,1.7003958225250244,2.1790114143846413,0.9698514342308044,22,256,3.0
10,forecast,PG-ResMLP,19,0,30,22001,19151,1.7098342180252075,2.1737965378432853,0.9699955582618713,21,256,2.8
10,forecast,LSTM,10,6,0,20085,17478,1.513335108757019,1.9585200146374802,0.9730603098869324,68,256,40.4
10,forecast,LSTM,11,6,0,20085,17478,1.4924819469451904,1.9493452195476164,0.9733121395111084,66,256,40.2
10,forecast,LSTM,12,6,0,20085,17478,1.4974007606506348,1.950498478094591,0.9732805490493774,55,256,33.7
10,forecast,LSTM,13,6,0,20085,17478,1.4401359558105469,1.8871506854056144,0.9749879240989685,92,256,55.9
10,forecast,LSTM,14,6,0,20085,17478,1.4762250185012817,1.9234757618697056,0.9740157723426819,77,256,47.7
10,forecast,LSTM,15,6,0,20085,17478,1.460196852684021,1.9190293621263972,0.9741357564926147,69,256,42.6
10,forecast,LSTM,16,6,0,20085,17478,1.4345685243606567,1.87402846279534,0.9753345847129822,96,256,58.7
10,forecast,LSTM,17,6,0,20085,17478,1.4316002130508423,1.8830030036249987,0.9750977754592896,90,256,55.6
10,forecast,LSTM,18,6,0,20085,17478,1.4004024267196655,1.8621885026396772,0.9756452441215515,80,256,49.7
10,forecast,LSTM,19,6,0,20085,17478,1.5250344276428223,1.9756870064784424,0.9725859761238098,53,256,33.4
10,forecast,Hybrid,10,6,0,20085,17478,1.506750226020813,1.9747383837717418,0.9726123213768005,37,256,85.5
10,forecast,Hybrid,11,6,0,20085,17478,1.3912073373794556,1.8709769640574332,0.9754148721694946,77,256,174.1
10,forecast,Hybrid,12,6,0,20085,17478,1.3722501993179321,1.871984218155939,0.9753883481025696,86,256,194.3
10,forecast,Hybrid,13,6,0,20085,17478,1.44245445728302,1.8991184975492617,0.9746696949005127,36,256,84.4
10,forecast,Hybrid,14,6,0,20085,17478,1.474300742149353,1.9156914455222223,0.9742256999015808,44,256,99.5
10,forecast,Hybrid,15,6,0,20085,17478,1.5625971555709839,2.0278485502088732,0.9711193442344666,48,256,108.4
10,forecast,Hybrid,16,6,0,20085,17478,1.4516279697418213,1.9464510607638847,0.9733913540840149,51,256,115.0
10,forecast,Hybrid,17,6,0,20085,17478,1.4453577995300293,1.919887786904117,0.9741126298904419,62,256,138.6
10,forecast,Hybrid,18,6,0,20085,17478,1.503849744796753,1.9704171645266777,0.9727320671081543,32,256,72.3
10,forecast,Hybrid,19,6,0,20085,17478,1.5044169425964355,1.9962547520991203,0.9720122218132019,46,256,104.2
5,nowcast,PG-ResMLP,10,0,30,45296,39431,1.4294073581695557,1.8933180867284185,0.9786491990089417,200,256,34.0
