epoch,loss,mae,res_mean,res_std,res_min,res_max,res_q25,res_q75
39,3.965976034473547e-05,2.8677124977111816,-0.0018253199523314834,0.011096040718257427,-0.07254057377576828,0.054685741662979126,-0.007553219795227051,0.003328949213027954
40,3.834839215134987e-05,2.8676788806915283,-0.0017670118249952793,0.010885565541684628,-0.07123326510190964,0.05305606126785278,-0.007521800696849823,0.0033390671014785767
41,3.679630761045981e-05,2.8677215576171875,-0.001648197416216135,0.010671794414520264,-0.06957224756479263,0.05184674263000488,-0.007220767438411713,0.003353126347064972
42,3.5097330370403004e-05,2.8678548336029053,-0.0013877332676202059,0.010470272041857243,-0.06821241974830627,0.05063444375991821,-0.006818316876888275,0.0034511983394622803
43,3.422837590523368e-05,2.8677310943603516,-0.0016748624620959163,0.010237912647426128,-0.06721725314855576,0.04904468357563019,-0.006973400712013245,0.003033056855201721
44,3.2654712238302003e-05,2.867892265319824,-0.0012574736028909683,0.01007936056703329,-0.0654497966170311,0.04946109652519226,-0.006450444459915161,0.00340484082698822
45,3.190890346069444e-05,2.867795705795288,-0.0015050151851028204,0.009844530373811722,-0.06432934105396271,0.04898838698863983,-0.006568737328052521,0.0029597580432891846
46,3.048924215293552e-05,2.867867946624756,-0.001143632922321558,0.009687800891697407,-0.06307485699653625,0.04903498291969299,-0.006197787821292877,0.003374442458152771
47,2.9848833911763413e-05,2.8678977489471436,-0.0011662355391308665,0.009506148286163807,-0.06177956610918045,0.04925572872161865,-0.006100386381149292,0.003224983811378479
48,2.8536539398024055e-05,2.867863655090332,-0.0011548921465873718,0.009337527677416801,-0.0604591965675354,0.048725470900535583,-0.0060424283146858215,0.0031391307711601257
49,2.7904572911770978e-05,2.8678176403045654,-0.0012004465097561479,0.009173378348350525,-0.05942235141992569,0.04828286170959473,-0.006003230810165405,0.0030719637870788574
50,2.692683312069186e-05,2.8678338527679443,-0.001205544569529593,0.009017991833388805,-0.058194227516651154,0.048035964369773865,-0.005936063826084137,0.002987377345561981
51,2.611690006933014e-05,2.867929697036743,-0.0008495187503285706,0.008887853473424911,-0.05693909525871277,0.04831220209598541,-0.005560919642448425,0.0033310577273368835
52,2.5241943568779298e-05,2.8678231239318848,-0.0011706624645739794,0.008744237944483757,-0.05556787550449371,0.047431930899620056,-0.005811579525470734,0.0029120296239852905
53,2.44459383443777e-05,2.8677821159362793,-0.0011723136994987726,0.00856686569750309,-0.05407103896141052,0.04710379242897034,-0.0057204365730285645,0.0028468891978263855
54,2.3732335403810095e-05,2.867811679840088,-0.0010844251373782754,0.008422845043241978,-0.05305010825395584,0.04704262316226959,-0.005563758313655853,0.0028888732194900513
55,2.2928150201551034e-05,2.867771625518799,-0.0012401723070070148,0.008282983675599098,-0.05189467966556549,0.04653176665306091,-0.0056420862674713135,0.002647772431373596
56,2.2451071659956004e-05,2.8679072856903076,-0.000783786759711802,0.008190875872969627,-0.05086877942085266,0.04668886959552765,-0.005132794380187988,0.003126479685306549
57,2.1735063945435777e-05,2.867854118347168,-0.0009253380703739822,0.008050937205553055,-0.04960586875677109,0.04632332921028137,-0.005181923508644104,0.0029434487223625183
58,2.1742485562124504e-05,2.867821455001831,-0.0010425649816170335,0.007914391346275806,-0.048405684530735016,0.04587601125240326,-0.005236588418483734,0.0027223005890846252
59,2.046611657883309e-05,2.8679330348968506,-0.000745845609344542,0.007813415490090847,-0.047476932406425476,0.04598192870616913,-0.004881046712398529,0.0030838176608085632
60,1.9999709016141984e-05,2.8677711486816406,-0.0011690640822052956,0.0076766060665249825,-0.04640331119298935,0.04545283317565918,-0.00523076206445694,0.002553582191467285
61,1.9385093974751027e-05,2.867875337600708,-0.0008338880143128335,0.007598823867738247,-0.04505140334367752,0.04538142681121826,-0.004871010780334473,0.002864062786102295
62,1.889211468481405e-05,2.8678715229034424,-0.0008498026290908456,0.007479713764041662,-0.04375562071800232,0.0452798455953598,-0.0048386454582214355,0.00280635803937912
63,1.8271376785168497e-05,2.86788010597229,-0.0007635224028490484,0.007393697742372751,-0.043099090456962585,0.044839367270469666,-0.004727974534034729,0.002936527132987976
64,1.7879528233886678e-05,2.8676843643188477,-0.0010385130299255252,0.0072673624381423,-0.04220820963382721,0.045288026332855225,-0.005018457770347595,0.0026463940739631653
65,1.745377957936748e-05,2.867898941040039,-0.0007261652499437332,0.0071811978705227375,-0.04100392758846283,0.0455469936132431,-0.0046323612332344055,0.002922654151916504
66,1.692506062821709e-05,2.867825746536255,-0.0007075632456690073,0.007101745810359716,-0.03997589647769928,0.04584622383117676,-0.004567883908748627,0.0029060766100883484
67,1.6345378141452853e-05,2.8677773475646973,-0.0008531527710147202,0.006995219737291336,-0.03867006301879883,0.04594261944293976,-0.004670843482017517,0.0026964768767356873
68,1.604013921398571e-05,2.8678364753723145,-0.0005739267216995358,0.006939356680959463,-0.03804013133049011,0.04621584713459015,-0.004355475306510925,0.002972245216369629
69,1.5692985541066333e-05,2.8678040504455566,-0.0007840809412300587,0.006842007860541344,-0.0372878760099411,0.046173661947250366,-0.004547528922557831,0.002714484930038452
70,1.523831542726839e-05,2.8679592609405518,-0.0004720050492323935,0.006771193351596594,-0.0362444669008255,0.04670919477939606,-0.004170134663581848,0.0030190125107765198
71,1.5054299060816098e-05,2.867872953414917,-0.0005336396279744804,0.006684924941509962,-0.03529219329357147,0.04659131169319153,-0.004223227500915527,0.0029303431510925293
72,1.4517121529094697e-05,2.8678219318389893,-0.0007175211794674397,0.006617315579205751,-0.03469747304916382,0.04627980291843414,-0.004342854022979736,0.0027214139699935913
73,1.4124290845966943e-05,2.8678152561187744,-0.0007479726918973029,0.006525296252220869,-0.03346475958824158,0.046256810426712036,-0.004302419722080231,0.0026295334100723267
74,1.3775983146702996e-05,2.8678035736083984,-0.000797996181063354,0.006444995291531086,-0.03231358528137207,0.046812474727630615,-0.004308886826038361,0.0025154128670692444
75,1.34873523270821e-05,2.8678224086761475,-0.0004838618915528059,0.006368239410221577,-0.031024262309074402,0.04731123149394989,-0.003976970911026001,0.002783574163913727
76,1.3469614014656354e-05,2.8677988052368164,-0.0005726023227907717,0.00629204697906971,-0.029906854033470154,0.047161027789115906,-0.0040306150913238525,0.0026382282376289368
77,1.2791757180471344e-05,2.867837905883789,-0.0005885596619918942,0.006244830787181854,-0.02931922674179077,0.04698002338409424,-0.0040114447474479675,0.0026196911931037903
78,1.271659506038794e-05,2.8677868843078613,-0.0006393847288563848,0.006168970372527838,-0.02877272665500641,0.04704064130783081,-0.004009030759334564,0.0025255605578422546
79,1.2262165910215117e-05,2.867830276489258,-0.0005507495952770114,0.006099804304540157,-0.0276259183883667,0.04689788818359375,-0.00388403981924057,0.0025923922657966614
