resolution,mode,model,seed,window,lag_min,n_train,n_test,MAE,RMSE,R2,epochs,batch,train_s
60,forecast,PG-ResMLP,7,0,60,2851,2494,3.1634960174560547,4.337481249678042,0.8569351434707642,22,42,411.7
60,forecast,PG-ResMLP,8,0,60,2851,2494,3.0753161907196045,4.222685384164643,0.8644076585769653,24,42,2.9
60,forecast,PG-ResMLP,9,0,60,2851,2494,3.116913080215454,4.2776817432099135,0.8608527183532715,22,42,2.5
60,forecast,PG-ResMLP,10,0,60,2851,2494,3.071604013442993,4.210884277913315,0.8651644587516785,23,42,2.7
60,forecast,PG-ResMLP,11,0,60,2851,2494,3.1247494220733643,4.29625861168432,0.8596415519714355,23,42,2.6
60,forecast,PG-ResMLP,12,0,60,2851,2494,3.1174662113189697,4.28141372256234,0.8606098294258118,23,42,2.7
60,forecast,PG-ResMLP,13,0,60,2851,2494,3.1161317825317383,4.275383487031501,0.8610022068023682,23,42,2.6
60,forecast,PG-ResMLP,14,0,60,2851,2494,3.1115641593933105,4.269774713581072,0.8613666296005249,23,42,2.6
60,forecast,PG-ResMLP,15,0,60,2851,2494,3.0617949962615967,4.193919030320655,0.8662487268447876,24,42,2.7
60,forecast,PG-ResMLP,16,0,60,2851,2494,3.0885324478149414,4.230135325979375,0.8639287948608398,23,42,2.7
60,forecast,PG-ResMLP,17,0,60,2851,2494,3.137558937072754,4.309649202448958,0.8587652444839478,22,42,2.6
60,forecast,PG-ResMLP,18,0,60,2851,2494,3.1249215602874756,4.29321288368327,0.859840452671051,23,42,2.6
60,forecast,PG-ResMLP,19,0,60,2851,2494,3.1145577430725098,4.268296966417669,0.8614625930786133,23,42,2.6
60,forecast,LSTM,0,6,0,1131,1045,2.5187878608703613,3.4617848618344937,0.9041513800621033,60,32,8.7
60,forecast,LSTM,1,6,0,1131,1045,2.287665605545044,3.227182250274883,0.916702389717102,77,32,14.6
60,forecast,LSTM,2,6,0,1131,1045,2.1920979022979736,3.108043596470068,0.9227390885353088,119,32,21.5
60,forecast,LSTM,3,6,0,1131,1045,2.3359694480895996,3.273037760870172,0.9143183827400208,71,32,13.8
60,forecast,LSTM,4,6,0,1131,1045,2.220767021179199,3.1755528667015307,0.919346272945404,76,32,14.3
60,forecast,LSTM,5,6,0,1131,1045,2.384493112564087,3.307684222776192,0.9124948382377625,75,32,14.5
60,forecast,LSTM,6,6,0,1131,1045,2.2851650714874268,3.215368476029693,0.9173111319541931,73,32,14.5
60,forecast,LSTM,7,6,0,1131,1045,2.347705364227295,3.2972621600003267,0.9130454063415527,67,32,13.2
60,forecast,LSTM,8,6,0,1131,1045,2.5470073223114014,3.4722702446901574,0.9035698771476746,66,32,14.0
60,forecast,LSTM,9,6,0,1131,1045,2.4025816917419434,3.354091588161376,0.9100221991539001,64,32,9.2
60,forecast,LSTM,10,6,0,1131,1045,2.320131778717041,3.2657515943894637,0.9146994352340698,81,32,12.8
60,forecast,LSTM,11,6,0,1131,1045,2.301867961883545,3.2139624387662487,0.9173834323883057,76,32,11.2
60,forecast,LSTM,12,6,0,1131,1045,2.264423131942749,3.2075432799608903,0.9177131056785583,81,32,10.8
60,forecast,LSTM,13,6,0,1131,1045,2.284446954727173,3.177147603036329,0.9192652702331543,87,32,12.9
60,forecast,LSTM,14,6,0,1131,1045,2.4810445308685303,3.367642754670319,0.9092936515808105,86,32,16.2
60,forecast,LSTM,15,6,0,1131,1045,2.302812337875366,3.2179081380664334,0.9171804189682007,100,32,17.9
60,forecast,LSTM,16,6,0,1131,1045,2.481178045272827,3.410391433488868,0.9069762229919434,69,32,9.4
60,forecast,LSTM,17,6,0,1131,1045,2.298511266708374,3.2215874766566523,0.9169909358024597,77,32,10.2
60,forecast,LSTM,18,6,0,1131,1045,2.216519355773926,3.128263066890927,0.9217305779457092,110,32,14.1
60,forecast,LSTM,19,6,0,1131,1045,2.361407995223999,3.3013388258724508,0.9128302335739136,70,32,9.5
60,forecast,Hybrid,0,6,0,1131,1045,2.614531993865967,3.638024576121949,0.8941436409950256,51,32,12.3
60,forecast,Hybrid,1,6,0,1131,1045,2.486569404602051,3.423826175216929,0.9062418341636658,86,32,18.9
60,forecast,Hybrid,2,6,0,1131,1045,2.489433526992798,3.4419298239186635,0.9052477478981018,51,32,12.2
60,forecast,Hybrid,3,6,0,1131,1045,2.570338726043701,3.571370241506263,0.8979870080947876,46,32,14.3
60,forecast,Hybrid,4,6,0,1131,1045,2.897353410720825,3.912598113270986,0.8775620460510254,46,32,17.1
60,forecast,Hybrid,5,6,0,1131,1045,2.194199562072754,3.238602828197461,0.9161117672920227,87,32,27.3
60,forecast,Hybrid,6,6,0,1131,1045,2.4336814880371094,3.3579637978870354,0.9098142981529236,56,32,17.5
60,forecast,Hybrid,7,6,0,1131,1045,2.2995054721832275,3.229904402271829,0.9165617823600769,60,32,14.2
60,forecast,Hybrid,8,6,0,1131,1045,2.870297431945801,3.8284241851358383,0.8827735185623169,42,32,10.8
60,forecast,Hybrid,9,6,0,1131,1045,2.3510618209838867,3.3933288762551084,0.9079046845436096,73,32,26.0
60,forecast,Hybrid,10,6,0,1131,1045,2.310184955596924,3.282354550418544,0.9138299226760864,52,32,17.8
60,forecast,Hybrid,11,6,0,1131,1045,2.4786429405212402,3.392645449236639,0.9079417586326599,53,32,19.2
60,forecast,Hybrid,12,6,0,1131,1045,2.2128536701202393,3.18905197956718,0.9186591506004333,78,32,24.0
60,forecast,Hybrid,13,6,0,1131,1045,2.212597608566284,3.1588264751347466,0.9201936721801758,79,32,18.5
60,forecast,Hybrid,14,6,0,1131,1045,2.2601568698883057,3.2058702567459556,0.9177989363670349,62,32,16.8
60,forecast,Hybrid,15,6,0,1131,1045,2.6147425174713135,3.5725711547941064,0.8979184031486511,50,32,12.2
60,forecast,Hybrid,16,6,0,1131,1045,2.3136470317840576,3.3290449849896833,0.9113609790802002,58,32,14.1
60,forecast,Hybrid,17,6,0,1131,1045,2.2532267570495605,3.2249961912147445,0.9168151617050171,54,32,18.6
60,forecast,Hybrid,18,6,0,1131,1045,2.452578544616699,3.3534981355560975,0.9100540280342102,67,32,21.8
60,forecast,Hybrid,19,6,0,1131,1045,2.240966320037842,3.2600112191691744,0.9149990677833557,96,32,22.0
30,nowcast,Faiman,-1,0,0,7208,6279,2.295613340233488,2.8033764371866843,0.9490422591031192,0,0,0.0
30,nowcast,PG-ResMLP,0,0,30,7208,6279,1.8794381618499756,2.3673047329417476,0.9636624455451965,21,108,2.7
30,nowcast,PG-ResMLP,1,0,30,7208,6279,1.2868129014968872,1.6755865379623225,0.9817954301834106,200,108,19.5
30,nowcast,PG-ResMLP,2,0,30,7208,6279,1.2687536478042603,1.6334430262003414,0.9826996326446533,200,108,27.2
30,nowcast,PG-ResMLP,3,0,30,7208,6279,1.292176365852356,1.6761612894705873,0.9817829132080078,200,108,23.7
30,nowcast,PG-ResMLP,4,0,30,7208,6279,1.2442823648452759,1.6238322096666136,0.9829026460647583,200,108,23.3
30,nowcast,PG-ResMLP,5,0,30,7208,6279,1.2752141952514648,1.6506176312768523,0.9823338985443115,200,108,23.0
30,nowcast,PG-ResMLP,6,0,30,7208,6279,1.332599401473999,1.700045750507247,0.9812600612640381,139,108,13.7
30,nowcast,PG-ResMLP,7,0,30,7208,6279,1.315110683441162,1.6930918410705913,0.9814130663871765,200,108,19.3
30,nowcast,PG-ResMLP,8,0,30,7208,6279,1.275084137916565,1.6473008707250192,0.9824048280715942,200,108,18.5
30,nowcast,PG-ResMLP,9,0,30,7208,6279,1.316076636314392,1.6939634941653317,0.9813938736915588,200,108,18.6
30,nowcast,PG-ResMLP,10,0,30,7208,6279,1.2699075937271118,1.6557094483602872,0.9822247624397278,200,108,18.5
30,nowcast,PG-ResMLP,11,0,30,7208,6279,1.2926691770553589,1.6755276290222927,0.9817966818809509,200,108,18.6
30,nowcast,PG-ResMLP,12,0,30,7208,6279,1.7945712804794312,2.261513603538944,0.9668376445770264,21,108,2.4
30,nowcast,PG-ResMLP,13,0,30,7208,6279,1.320586085319519,1.715318548908017,0.9809218049049377,46,108,4.6
30,nowcast,PG-ResMLP,14,0,30,7208,6279,1.8884170055389404,2.3741516806746663,0.9634519219398499,21,108,2.4
30,nowcast,PG-ResMLP,15,0,30,7208,6279,1.2757560014724731,1.6499074736574955,0.9823490977287292,200,108,18.5
30,nowcast,PG-ResMLP,16,0,30,7208,6279,1.316145420074463,1.7033721324560314,0.9811866283416748,200,108,18.5
30,nowcast,PG-ResMLP,17,0,30,7208,6279,1.3611952066421509,1.7574003965714895,0.9799742698669434,32,108,3.4
30,nowcast,PG-ResMLP,18,0,30,7208,6279,1.3501993417739868,1.751874600865308,0.9800999760627747,47,108,4.8
30,nowcast,PG-ResMLP,19,0,30,7208,6279,1.3007988929748535,1.68381897023973,0.9816160798072815,200,108,18.7
30,nowcast,LSTM,0,6,0,5389,4706,1.3451063632965088,1.7327896295522471,0.9781115651130676,116,80,25.2
30,nowcast,LSTM,1,6,0,5389,4706,1.2473554611206055,1.6312288334083447,0.9806021451950073,151,80,32.6
30,nowcast,LSTM,2,6,0,5389,4706,1.3528341054916382,1.7455525423576064,0.9777879118919373,117,80,25.5
30,nowcast,LSTM,3,6,0,5389,4706,1.3990519046783447,1.791541967562093,0.9766020774841309,96,80,22.1
30,nowcast,LSTM,4,6,0,5389,4706,1.297166109085083,1.6917012510225267,0.9791373014450073,125,80,28.0
30,nowcast,LSTM,5,6,0,5389,4706,1.252962350845337,1.6403883990480563,0.9803836941719055,147,80,31.7
30,nowcast,LSTM,6,6,0,5389,4706,1.3076871633529663,1.6937051351876269,0.9790878295898438,114,80,25.5
30,nowcast,LSTM,7,6,0,5389,4706,1.382707953453064,1.7652653690798743,0.9772834181785583,119,80,26.3
30,nowcast,LSTM,8,6,0,5389,4706,1.2501647472381592,1.6474240337912511,0.9802150726318359,138,80,30.6
30,nowcast,LSTM,9,6,0,5389,4706,1.2696893215179443,1.6582144117926019,0.9799550771713257,159,80,35.8
30,nowcast,LSTM,10,6,0,5389,4706,1.3165361881256104,1.7077132549574083,0.9787405133247375,116,80,26.0
30,nowcast,LSTM,11,6,0,5389,4706,1.6803559064865112,2.0728608192575746,0.9686769843101501,99,80,22.5
30,nowcast,LSTM,12,6,0,5389,4706,1.2790683507919312,1.6707724384934197,0.9796503186225891,127,80,28.0
30,nowcast,LSTM,13,6,0,5389,4706,1.4030073881149292,1.7984334407067908,0.9764217138290405,96,80,22.7
30,nowcast,LSTM,14,6,0,5389,4706,1.25846266746521,1.6408681780110348,0.9803722500801086,139,80,30.3
30,nowcast,LSTM,15,6,0,5389,4706,1.2542873620986938,1.647200929648131,0.9802204370498657,145,80,31.9
30,nowcast,LSTM,16,6,0,5389,4706,1.227479100227356,1.6124431659234164,0.9810463786125183,178,80,38.9
30,nowcast,LSTM,17,6,0,5389,4706,1.2789208889007568,1.6672661259566732,0.9797356128692627,119,80,26.3
30,nowcast,LSTM,18,6,0,5389,4706,1.409124732017517,1.8038793298324252,0.9762787222862244,90,80,20.3
30,nowcast,LSTM,19,6,0,5389,4706,1.411818504333496,1.7951335263331005,0.9765082001686096,126,80,28.4
30,forecast,PG-ResMLP,0,0,30,6827,5946,2.7672348022460938,3.6222247319385072,0.907309353351593,21,102,2.4
30,forecast,PG-ResMLP,1,0,30,6827,5946,2.4886488914489746,3.3134995877663003,0.9224362373352051,22,102,2.6
30,forecast,PG-ResMLP,2,0,30,6827,5946,2.579314947128296,3.4148051765687746,0.9176208972930908,22,102,2.6
30,forecast,PG-ResMLP,3,0,30,6827,5946,2.5148065090179443,3.336274534258884,0.9213663339614868,22,102,2.5
30,forecast,PG-ResMLP,4,0,30,6827,5946,2.495774030685425,3.3236426314808387,0.9219605922698975,22,102,2.6
30,forecast,PG-ResMLP,5,0,30,6827,5946,2.4561352729797363,3.271947116293864,0.9243693947792053,23,102,2.7
30,forecast,PG-ResMLP,6,0,30,6827,5946,2.696737289428711,3.5775287247950085,0.9095827341079712,21,102,2.4
30,forecast,PG-ResMLP,7,0,30,6827,5946,2.754530906677246,3.6194306044868165,0.9074522852897644,21,102,2.5
30,forecast,PG-ResMLP,8,0,30,6827,5946,2.5708110332489014,3.430644186490601,0.9168549180030823,22,102,2.6
30,forecast,PG-ResMLP,9,0,30,6827,5946,2.7318968772888184,3.589205846053787,0.9089915156364441,21,102,2.4
30,forecast,PG-ResMLP,10,0,30,6827,5946,2.691514015197754,3.5358880565926976,0.9116753339767456,21,102,2.4
30,forecast,PG-ResMLP,11,0,30,6827,5946,2.5280604362487793,3.364303592984956,0.9200394749641418,22,102,2.5
30,forecast,PG-ResMLP,12,0,30,6827,5946,2.7485597133636475,3.6233233816740724,0.907253086566925,21,102,2.5
30,forecast,PG-ResMLP,13,0,30,6827,5946,2.5703635215759277,3.4159391295394523,0.917566180229187,22,102,2.5
30,forecast,PG-ResMLP,14,0,30,6827,5946,2.5261764526367188,3.377710031435132,0.9194009304046631,22,102,2.5
30,forecast,PG-ResMLP,15,0,30,6827,5946,2.597367525100708,3.4557868743807942,0.9156317710876465,22,102,2.6
30,forecast,PG-ResMLP,16,0,30,6827,5946,2.5707414150238037,3.401768106844819,0.91824871301651,22,102,2.6
30,forecast,PG-ResMLP,17,0,30,6827,5946,2.557213544845581,3.3782289388442326,0.9193761944770813,22,102,2.6
30,forecast,PG-ResMLP,18,0,30,6827,5946,2.7190489768981934,3.5993639013136183,0.9084756374359131,21,102,2.4
30,forecast,PG-ResMLP,19,0,30,6827,5946,2.544618844985962,3.3723908688227615,0.9196546077728271,22,102,2.5
30,forecast,LSTM,0,6,0,5035,4409,2.0403246879577637,2.7225865446824886,0.9461484551429749,71,75,16.4
30,forecast,LSTM,1,6,0,5035,4409,1.7979803085327148,2.500420630354988,0.9545785784721375,128,75,28.0
30,forecast,LSTM,2,6,0,5035,4409,1.8797372579574585,2.5704872512545758,0.9519973397254944,96,75,21.3
30,forecast,LSTM,3,6,0,5035,4409,1.887876272201538,2.5788720175739863,0.9516836404800415,94,75,20.9
30,forecast,LSTM,4,6,0,5035,4409,2.0508291721343994,2.7361125548004455,0.9456120729446411,67,75,15.5
30,forecast,LSTM,5,6,0,5035,4409,1.8578141927719116,2.551618313105937,0.9526994824409485,140,75,30.5
30,forecast,LSTM,6,6,0,5035,4409,1.8630313873291016,2.5554816735225705,0.9525561332702637,74,75,17.1
30,forecast,LSTM,7,6,0,5035,4409,1.900827407836914,2.603453810717093,0.950758159160614,73,75,16.9
30,forecast,LSTM,8,6,0,5035,4409,1.9435566663742065,2.633878497739965,0.9496005177497864,99,75,22.1
30,forecast,LSTM,9,6,0,5035,4409,1.9632264375686646,2.6449987542017865,0.9491740465164185,103,75,23.0
30,forecast,LSTM,10,6,0,5035,4409,1.9027578830718994,2.594549124913725,0.9510944485664368,95,75,21.3
30,forecast,LSTM,11,6,0,5035,4409,2.1286230087280273,2.796096096586749,0.9432012438774109,66,75,15.5
30,forecast,LSTM,12,6,0,5035,4409,2.0665841102600098,2.7393541614907,0.9454831480979919,70,75,16.1
30,forecast,LSTM,13,6,0,5035,4409,2.0174965858459473,2.6963491022097914,0.9471814036369324,94,75,21.2
30,forecast,LSTM,14,6,0,5035,4409,2.069035768508911,2.747585537162965,0.9451550245285034,57,75,13.5
30,forecast,LSTM,15,6,0,5035,4409,1.9171522855758667,2.62403134230178,0.9499766826629639,84,75,19.1
30,forecast,LSTM,16,6,0,5035,4409,1.8675737380981445,2.582026448440127,0.9515653848648071,122,75,26.9
30,forecast,LSTM,17,6,0,5035,4409,2.0394248962402344,2.7126807508586595,0.9465396404266357,79,75,18.1
30,forecast,LSTM,18,6,0,5035,4409,2.0774152278900146,2.761221877404296,0.9446092844009399,52,75,12.6
30,forecast,LSTM,19,6,0,5035,4409,1.9151079654693604,2.5955566181201735,0.9510564208030701,108,75,24.3
30,forecast,Hybrid,0,6,0,5035,4409,1.8360902070999146,2.6385013686178915,0.9494234323501587,85,75,52.3
30,forecast,Hybrid,1,6,0,5035,4409,2.03415846824646,2.8154762626762384,0.9424111843109131,53,75,33.3
30,forecast,Hybrid,2,6,0,5035,4409,2.023855209350586,2.794474759915962,0.9432671070098877,45,75,28.9
30,forecast,Hybrid,3,6,0,5035,4409,1.8504260778427124,2.608732224290987,0.9505583047866821,73,75,44.9
30,forecast,Hybrid,4,6,0,5035,4409,2.161550283432007,2.9349581495482364,0.937419593334198,42,75,27.2
30,forecast,Hybrid,5,6,0,5035,4409,1.7976503372192383,2.5685091968540292,0.9520711898803711,69,75,42.8
30,forecast,Hybrid,6,6,0,5035,4409,1.890224575996399,2.6235712795443726,0.9499942064285278,52,75,32.7
30,forecast,Hybrid,7,6,0,5035,4409,1.760736346244812,2.5279281860243357,0.9535737037658691,75,75,45.5
30,forecast,Hybrid,8,6,0,5035,4409,1.9552735090255737,2.7999825715476265,0.9430432319641113,37,75,23.9
30,forecast,Hybrid,9,6,0,5035,4409,2.081430673599243,2.9693914423194068,0.9359425902366638,36,75,23.3
30,forecast,Hybrid,10,6,0,5035,4409,1.7696161270141602,2.5271541282589145,0.953602135181427,76,75,46.2
30,forecast,Hybrid,11,6,0,5035,4409,1.837208867073059,2.604221668934126,0.9507290720939636,52,75,32.5
30,forecast,Hybrid,12,6,0,5035,4409,1.7851660251617432,2.561470010820546,0.9523335099220276,68,75,41.7
30,forecast,Hybrid,13,6,0,5035,4409,1.7351409196853638,2.501546953332878,0.9545376300811768,110,75,66.5
30,forecast,Hybrid,14,6,0,5035,4409,1.9161748886108398,2.7348688170164692,0.9456614851951599,38,75,24.6
30,forecast,Hybrid,15,6,0,5035,4409,1.8597139120101929,2.6374186173308196,0.9494649171829224,71,75,43.8
30,forecast,Hybrid,16,6,0,5035,4409,1.880925178527832,2.6711360511877857,0.9481645822525024,57,75,35.7
30,forecast,Hybrid,17,6,0,5035,4409,1.7309707403182983,2.520567971967063,0.9538436532020569,111,75,67.5
30,forecast,Hybrid,18,6,0,5035,4409,1.8192129135131836,2.6131210392080497,0.9503917694091797,63,75,39.2
30,forecast,Hybrid,19,6,0,5035,4409,1.9048049449920654,2.672483586831003,0.9481122493743896,57,75,35.9
15,nowcast,Faiman,-1,0,0,14806,12885,2.378503761675207,2.9297070940383017,0.9468361567771075,0,0,0.0
15,nowcast,PG-ResMLP,0,0,30,14806,12885,1.9601184129714966,2.489687727225135,0.961606502532959,21,222,2.4
15,nowcast,PG-ResMLP,1,0,30,14806,12885,1.3585361242294312,1.7891339283639576,0.9801731705665588,200,222,18.8
15,nowcast,PG-ResMLP,2,0,30,14806,12885,1.3506314754486084,1.7572413215895066,0.980873703956604,200,222,18.6
15,nowcast,PG-ResMLP,3,0,30,14806,12885,1.3616801500320435,1.7757546499654109,0.9804685711860657,200,222,18.5
15,nowcast,PG-ResMLP,4,0,30,14806,12885,1.3576524257659912,1.769402438226906,0.9806080460548401,200,222,18.7
15,nowcast,PG-ResMLP,5,0,30,14806,12885,1.3781001567840576,1.7918324578633495,0.9801132678985596,154,222,14.6
15,nowcast,PG-ResMLP,6,0,30,14806,12885,1.351543664932251,1.7765911143606234,0.9804501533508301,200,222,18.6
15,nowcast,PG-ResMLP,7,0,30,14806,12885,1.384470820426941,1.8043264713242613,0.9798349738121033,200,222,18.4
15,nowcast,PG-ResMLP,8,0,30,14806,12885,1.3543438911437988,1.7731327685729523,0.9805262088775635,200,222,18.7
15,nowcast,PG-ResMLP,9,0,30,14806,12885,1.3620141744613647,1.7853041572983501,0.9802579283714294,200,222,18.4
15,nowcast,PG-ResMLP,10,0,30,14806,12885,1.402272343635559,1.8277074875049322,0.9793090224266052,200,222,18.4
15,nowcast,PG-ResMLP,11,0,30,14806,12885,1.3683291673660278,1.8013858731742223,0.9799006581306458,200,222,18.4
15,nowcast,PG-ResMLP,12,0,30,14806,12885,1.874259352684021,2.382305554103586,0.9648469686508179,21,222,2.4
15,nowcast,PG-ResMLP,13,0,30,14806,12885,1.3533767461776733,1.7762883332939547,0.9804568290710449,200,222,18.4
15,nowcast,PG-ResMLP,14,0,30,14806,12885,1.9714317321777344,2.498073407733897,0.9613474607467651,21,222,2.4
15,nowcast,PG-ResMLP,15,0,30,14806,12885,1.3845229148864746,1.795475954163001,0.9800323247909546,198,222,18.5
15,nowcast,PG-ResMLP,16,0,30,14806,12885,1.3691784143447876,1.7851483033919477,0.9802613854408264,200,222,18.3
15,nowcast,PG-ResMLP,17,0,30,14806,12885,1.3166757822036743,1.735213893051422,0.9813501834869385,200,222,18.5
15,nowcast,PG-ResMLP,18,0,30,14806,12885,1.5168112516403198,1.9732181164359728,0.9758833050727844,25,222,2.8
15,nowcast,PG-ResMLP,19,0,30,14806,12885,1.3997491598129272,1.8244984185715583,0.9793816208839417,200,222,18.4
15,nowcast,LSTM,0,6,0,12908,11220,1.26954185962677,1.665014003889515,0.9802512526512146,98,193,29.5
15,nowcast,LSTM,1,6,0,12908,11220,1.284083366394043,1.6758487572221814,0.9799934029579163,76,193,23.2
15,nowcast,LSTM,2,6,0,12908,11220,1.2923784255981445,1.7046339717191672,0.9793002009391785,75,193,23.4
15,nowcast,LSTM,3,6,0,12908,11220,1.2971458435058594,1.6911727356442627,0.9796258211135864,113,193,34.4
15,nowcast,LSTM,4,6,0,12908,11220,1.396129846572876,1.7779303955425372,0.9774817824363708,105,193,31.5
15,nowcast,LSTM,5,6,0,12908,11220,1.2392117977142334,1.636643000559162,0.9809185266494751,98,193,29.5
15,nowcast,LSTM,6,6,0,12908,11220,1.3387928009033203,1.7293197227056143,0.978696346282959,78,193,24.2
15,nowcast,LSTM,7,6,0,12908,11220,1.3047605752944946,1.7004435016833086,0.9794018268585205,110,193,33.5
15,nowcast,LSTM,8,6,0,12908,11220,1.2940393686294556,1.6897172137117626,0.9796608686447144,102,193,31.9
15,nowcast,LSTM,9,6,0,12908,11220,1.2739026546478271,1.6929612973290766,0.9795827269554138,71,193,23.2
15,nowcast,LSTM,10,6,0,12908,11220,1.320949912071228,1.7162401774459446,0.9790173768997192,98,193,30.7
15,nowcast,LSTM,11,6,0,12908,11220,1.347886562347412,1.7609494849459748,0.9779099225997925,84,193,26.7
15,nowcast,LSTM,12,6,0,12908,11220,1.306064486503601,1.7147411411321851,0.9790539741516113,95,193,30.4
15,nowcast,LSTM,13,6,0,12908,11220,1.278287410736084,1.6730428164350726,0.980060338973999,84,193,27.1
15,nowcast,LSTM,14,6,0,12908,11220,1.322064757347107,1.7237264548305695,0.9788339138031006,75,193,24.7
15,nowcast,LSTM,15,6,0,12908,11220,1.283656358718872,1.6829932042311642,0.9798224568367004,93,193,30.2
15,nowcast,LSTM,16,6,0,12908,11220,1.3002418279647827,1.6920839145900188,0.9796038866043091,103,193,32.9
15,nowcast,LSTM,17,6,0,12908,11220,1.3896563053131104,1.7677338420920896,0.9777393341064453,77,193,25.4
15,nowcast,LSTM,18,6,0,12908,11220,1.3086427450180054,1.698103053934303,0.9794585108757019,80,193,25.9
15,nowcast,LSTM,19,6,0,12908,11220,1.272024154663086,1.6695272057376729,0.9801440238952637,82,193,27.0
15,forecast,PG-ResMLP,0,0,30,14399,12532,2.169851541519165,2.7115964061291766,0.9517115950584412,21,216,2.3
15,forecast,PG-ResMLP,1,0,30,14399,12532,1.9038227796554565,2.43056705169381,0.9612021446228027,22,216,2.4
15,forecast,PG-ResMLP,2,0,30,14399,12532,1.9239935874938965,2.4501621309468535,0.9605740308761597,22,216,2.5
15,forecast,PG-ResMLP,3,0,30,14399,12532,1.8891222476959229,2.424785317425402,0.961386501789093,22,216,2.4
15,forecast,PG-ResMLP,4,0,30,14399,12532,1.8958836793899536,2.425952555186995,0.9613493084907532,22,216,2.4
15,forecast,PG-ResMLP,5,0,30,14399,12532,1.8785490989685059,2.411794541542462,0.961799144744873,22,216,2.4
15,forecast,PG-ResMLP,6,0,30,14399,12532,1.9438029527664185,2.476907796284053,0.9597086310386658,22,216,2.4
15,forecast,PG-ResMLP,7,0,30,14399,12532,1.9471503496170044,2.4781859458942903,0.9596670269966125,22,216,2.4
15,forecast,PG-ResMLP,8,0,30,14399,12532,1.9489974975585938,2.4848936487232383,0.9594483971595764,22,216,2.5
15,forecast,PG-ResMLP,9,0,30,14399,12532,1.9264971017837524,2.4620905037056415,0.9601892232894897,22,216,2.4
