datetime,elapsed_sec,lux,GHI,T_ambient,RH,T_module,WS,T_Faiman,GHI_lag,Faiman_error,ALLSKY_SFC_SW_DWN,WS_source,T_Faiman_ws_real,Faiman_ws_real_error
2026-04-17 03:52:02.291,53522.291,242.5,2.020833333333333,28.7,84.1,28.5,1.59,28.753802804401847,0.4875,0.2538028044018467,,NASA_POWER,28.755299846026986,0.2552998460269862
2026-04-17 03:53:02.291,53582.291,266.1,2.2175,28.7,84.1,28.5,1.59,28.75903887113951,0.4725,0.2590388711395093,,NASA_POWER,28.760681604238272,0.2606816042382718
2026-04-17 03:54:02.291,53642.291,280.8,2.34,28.7,84.0,28.5,1.59,28.762300319488816,0.4533333333333333,0.2623003194888156,,NASA_POWER,28.764033801090214,0.2640338010902141
2026-04-17 03:55:02.291,53702.291,301.5,2.5125,28.7,83.9,28.5,1.59,28.766892971246005,0.4391666666666667,0.2668929712460048,,NASA_POWER,28.7687542415552,0.2687542415552002
2026-04-17 03:56:02.291,53762.291,318.9,2.6575,28.7,84.1,28.5,1.59,28.77075346112886,0.4191666666666666,0.2707534611288587,,NASA_POWER,28.77272214803301,0.27272214803301154
2026-04-17 03:57:02.291,53822.291,316.5,2.6375,28.7,84.5,28.5,1.59,28.770220979765707,0.405,0.2702209797657069,,NASA_POWER,28.772174850587795,0.27217485058779545
2026-04-17 03:58:02.291,53882.291,294.6,2.455,28.8,84.3,28.6,1.59,28.865362087326943,0.4008333333333333,0.2653620873269418,,NASA_POWER,28.867180761400206,0.26718076140020486
2026-04-17 03:59:02.291,53942.291,305.5,2.5458333333333334,28.8,84.0,28.6,1.59,28.867780440184596,0.3958333333333333,0.2677804401845911,,NASA_POWER,28.869666403963894,0.2696664039638925
2026-04-17 04:00:02.291,54002.291,325.1,2.709166666666667,28.8,84.0,28.6,1.64,28.872129037983672,0.3899999999999999,0.2721290379836709,,NASA_POWER,28.873885288941253,0.2738852889412513
2026-04-17 04:01:02.291,54062.291,316.9,2.640833333333333,28.8,84.1,28.6,1.64,28.870309726659567,0.3925,0.2703097266595655,,NASA_POWER,28.87202167968466,0.2720216796846593
2026-04-17 04:02:02.291,54122.291,323.2,2.6933333333333334,28.9,84.0,28.6,1.64,28.97170749023784,0.4008333333333333,0.3717074902378385,,NASA_POWER,28.973453477040334,0.37345347704033216
2026-04-17 04:03:02.291,54182.291,330.4,2.753333333333333,28.9,83.8,28.7,1.64,28.9733049343273,0.4208333333333333,0.2733049343272995,,NASA_POWER,28.97508981687539,0.2750898168753899
2026-04-17 04:04:02.291,54242.291,324.8,2.7066666666666666,28.9,84.0,28.7,1.64,28.972062477813274,0.4325,0.2720624778132752,,NASA_POWER,28.97381710811479,0.2738171081147911
2026-04-17 04:05:02.291,54302.291,354.4,2.953333333333333,29.0,83.8,28.7,1.64,29.07862974795882,0.4491666666666666,0.3786297479588221,,NASA_POWER,29.080544282992246,0.38054428299224696
2026-04-17 04:06:02.291,54362.291,374.7,3.1225,29.0,83.7,28.8,1.64,29.083133652822152,0.4733333333333333,0.2831336528221513,,NASA_POWER,29.08515785224942,0.28515785224941936
2026-04-17 04:07:02.291,54422.291,406.9,3.390833333333333,29.1,83.7,28.8,1.64,29.19027777777778,0.5141666666666667,0.3902777777777793,,NASA_POWER,29.192475927622873,0.392475927622872
2026-04-17 04:08:02.291,54482.291,442.4,3.6866666666666665,29.1,83.6,28.8,1.64,29.19815406460774,0.5975,0.3981540646077377,,NASA_POWER,29.20054399208739,0.400543992087389
2026-04-17 04:09:02.291,54542.291,474.0,3.95,29.1,83.5,28.8,1.64,29.205165069222577,0.7125,0.4051650692225763,,NASA_POWER,29.207725705807917,0.4077257058079162
2026-04-17 04:10:02.291,54602.291,529.4,4.411666666666666,29.2,83.5,28.8,1.64,29.31745651402201,0.86,0.5174565140220082,,NASA_POWER,29.320316431760993,0.5203164317609925
2026-04-17 04:11:02.292,54662.292,549.0,4.575,29.2,83.5,28.8,1.64,29.321805111821085,0.9841666666666666,0.5218051118210845,,NASA_POWER,29.32477091242309,0.5247709124230902
2026-04-17 04:12:02.291,54722.291,539.2,4.493333333333334,29.2,83.6,28.9,1.64,29.319630812921545,1.0991666666666666,0.4196308129215467,,NASA_POWER,29.322543672092042,0.42254367209204347
2026-04-17 04:13:02.291,54782.291,538.6,4.488333333333333,29.2,83.5,28.9,1.64,29.31949769258076,1.1983333333333337,0.4194976925807587,,NASA_POWER,29.32240731043912,0.42240731043912305
2026-04-17 04:14:02.291,54842.291,508.3,4.235833333333334,29.2,83.2,28.9,1.64,29.31277511537096,1.265,0.4127751153709624,,NASA_POWER,29.315521046966587,0.41552104696658887
2026-04-17 04:15:02.291,54902.291,519.9,4.3325,29.1,83.5,28.9,1.64,29.215348775292867,1.288333333333333,0.3153487752928683,,NASA_POWER,29.218157372256403,0.3181573722564046
2026-04-17 04:16:02.291,54962.291,507.4,4.2283333333333335,29.1,83.3,28.9,1.64,29.212575434859783,1.3291666666666666,0.3125754348597844,,NASA_POWER,29.21531650448721,0.3153165044872104
2026-04-17 04:17:02.291,55022.291,470.6,3.921666666666667,29.1,83.2,28.9,1.64,29.20441072062478,1.3666666666666667,0.3044107206247801,,NASA_POWER,29.206952989774695,0.30695298977469676
2026-04-17 04:18:02.291,55082.291,432.7,3.605833333333333,28.7,83.8,28.9,1.64,28.796001952431663,1.4625,-0.1039980475683357,,NASA_POWER,28.79833947869849,-0.1016605213015076
2026-04-17 04:19:02.291,55142.291,396.6,3.305,28.6,84.0,28.9,1.64,28.68799254526092,1.6658333333333333,-0.21200745473908,,NASA_POWER,28.690135052581056,-0.2098649474189429
2026-04-17 04:20:02.291,55202.291,379.4,3.161666666666666,28.5,84.4,28.8,1.64,28.584176428824996,1.8041666666666667,-0.215823571175008,,NASA_POWER,28.58622601853064,-0.21377398146936244
2026-04-17 04:21:02.291,55262.291,367.8,3.065,28.4,84.8,28.8,1.64,28.481602768903088,1.9158333333333333,-0.3183972310969132,,NASA_POWER,28.483589693240823,-0.3164103067591775
2026-04-17 04:22:02.291,55322.291,369.0,3.075,28.6,84.3,28.8,1.64,28.681869009584663,2.020833333333333,-0.1181309904153344,,NASA_POWER,28.68386241654667,-0.11613758345333025
2026-04-17 04:23:02.291,55382.291,351.8,2.931666666666666,28.7,84.1,28.8,1.64,28.77805289314874,2.2175,-0.0219471068512611,,NASA_POWER,28.779953382496252,-0.020046617503748365
2026-04-17 04:24:02.291,55442.291,356.7,2.9725,28.8,83.8,28.8,1.64,28.87914004259851,2.34,0.0791400425985102,,NASA_POWER,28.88106700266178,0.08106700266177924
2026-04-17 04:25:02.291,55502.291,339.2,2.8266666666666667,28.9,83.7,28.8,1.64,28.97525736599219,2.5125,0.1752573659921878,,NASA_POWER,28.977089787784905,0.17708978778490447
2026-04-17 04:26:02.291,55562.291,303.3,2.5275,28.8,83.8,28.8,1.64,28.86729233226837,2.6575,0.0672923322683693,,NASA_POWER,28.868930815551774,0.0689308155517736
2026-04-17 04:27:02.291,55622.291,329.8,2.748333333333333,28.9,83.8,28.8,1.64,28.973171813986507,2.6375,0.1731718139865066,,NASA_POWER,28.97495345522247,0.17495345522246808
2026-04-17 04:28:02.291,55682.291,333.9,2.7825,28.9,83.6,28.8,1.64,28.97408146964856,2.455,0.1740814696485593,,NASA_POWER,28.975885259850763,0.1758852598507623
2026-04-17 04:29:02.291,55742.291,296.9,2.474166666666666,28.8,83.8,28.8,1.64,28.865872381966632,2.5458333333333334,0.0658723819666313,,NASA_POWER,28.867476291253947,0.06747629125394639
2026-04-17 04:30:02.291,55802.291,279.7,2.330833333333333,28.8,83.9,28.7,1.64,28.862056265530708,2.709166666666667,0.1620562655307083,,NASA_POWER,28.86356725720353,0.16356725720353182
2026-04-17 04:31:02.291,55862.291,276.1,2.3008333333333333,28.8,83.8,28.8,1.64,28.86125754348598,2.640833333333333,0.0612575434859792,,NASA_POWER,28.862749087286005,0.06274908728600437
2026-04-17 04:32:02.291,55922.291,257.7,2.1475,28.9,83.6,28.8,1.64,28.95717518636848,2.6933333333333334,0.1571751863684767,,NASA_POWER,28.958567329929746,0.15856732992974543
2026-04-17 04:33:02.291,55982.291,224.7,1.8725,28.9,83.7,28.7,1.64,28.94985356762513,2.753333333333333,0.2498535676251307,,NASA_POWER,28.951067439019067,0.25106743901906725
2026-04-17 04:34:02.291,56042.291,228.0,1.9,28.8,83.9,28.7,1.64,28.850585729499468,2.7066666666666666,0.1505857294994683,,NASA_POWER,28.851817428110138,0.15181742811013876
2026-04-17 04:35:02.291,56102.291,237.9,1.9825,28.7,84.0,28.7,1.64,28.75278221512247,2.953333333333333,0.0527822151224697,,NASA_POWER,28.754067395383338,0.05406739538333838
2026-04-17 04:36:02.291,56162.291,237.3,1.9775,28.6,84.1,28.7,1.64,28.652649094781683,3.1225,-0.047350905218316,,NASA_POWER,28.65393103373042,-0.0460689662695799
2026-04-17 04:37:02.291,56222.291,215.3,1.794166666666667,28.7,84.1,28.7,1.64,28.747768015619453,3.390833333333333,0.0477680156194537,,NASA_POWER,28.748931106456634,0.04893110645663512
2026-04-17 04:38:02.291,56282.291,206.2,1.7183333333333333,28.7,84.1,28.7,1.64,28.745749023784168,3.6866666666666665,0.0457490237841682,,NASA_POWER,28.746862954720658,0.046862954720658934
2026-04-17 04:39:02.291,56342.291,181.5,1.5125,28.7,84.0,28.7,1.64,28.740268903088392,3.95,0.0402689030883927,,NASA_POWER,28.741249400008726,0.04124940000872712
2026-04-17 04:40:02.291,56402.291,153.8,1.2816666666666667,28.7,84.0,28.7,1.64,28.73412318068868,4.411666666666666,0.0341231806886774,,NASA_POWER,28.73495403703219,0.03495403703218969
2026-04-17 04:41:02.291,56462.291,154.6,1.288333333333333,28.6,84.2,28.7,1.64,28.6343006744764,4.575,-0.0656993255236031,,NASA_POWER,28.63513585256942,-0.06486414743057978
2026-04-17 04:42:02.291,56522.291,150.1,1.2508333333333332,28.7,84.1,28.7,1.64,28.733302271920483,4.493333333333334,0.0333022719204834,,NASA_POWER,28.734113140172507,0.03411314017250788
2026-04-17 04:43:02.291,56582.291,159.1,1.3258333333333332,28.7,84.1,28.7,1.64,28.735299077032305,4.488333333333333,0.0352990770323025,,NASA_POWER,28.736158564966328,0.0361585649663283
2026-04-17 04:44:02.291,56642.291,186.5,1.5541666666666667,28.7,84.1,28.7,1.64,28.741378239261625,4.235833333333334,0.0413782392616255,,NASA_POWER,28.742385747116405,0.042385747116405526
2026-04-17 04:45:02.291,56702.291,214.4,1.7866666666666666,28.7,84.1,28.6,1.64,28.74756833510827,4.3325,0.1475683351082679,,NASA_POWER,28.74872656397725,0.14872656397724882
2026-04-17 04:46:02.291,56762.291,233.8,1.9483333333333333,28.7,84.1,28.6,1.64,28.75187255946042,4.2283333333333335,0.1518725594604184,,NASA_POWER,28.753135590755043,0.15313559075504202
2026-04-17 04:47:02.291,56822.291,189.0,1.575,28.7,84.0,28.6,1.64,28.741932907348243,3.921666666666667,0.1419329073482416,,NASA_POWER,28.742953920670246,0.14295392067024437
2026-04-17 04:48:02.291,56882.291,177.8,1.481666666666667,28.7,84.0,28.6,1.64,28.7394479943202,3.605833333333333,0.1394479943201965,,NASA_POWER,28.740408503149045,0.14040850314904318
2026-04-17 04:49:02.291,56942.291,171.6,1.43,28.7,84.0,28.6,1.64,28.73807241746539,3.305,0.1380724174653878,,NASA_POWER,28.738999432735522,0.1389994327355204
2026-04-17 04:50:02.291,57002.291,155.1,1.2925,28.7,84.1,28.6,1.64,28.73441160809372,3.161666666666666,0.1344116080937141,,NASA_POWER,28.735249487280186,0.13524948728018416
2026-04-17 04:51:02.291,57062.291,155.1,1.2925,28.7,84.1,28.7,1.64,28.73441160809372,3.065,0.0344116080937162,,NASA_POWER,28.735249487280186,0.03524948728018629
2026-04-17 04:52:02.291,57122.291,180.0,1.5,28.7,84.1,28.7,1.64,28.73993610223642,3.075,0.039936102236421,,NASA_POWER,28.740908495876422,0.040908495876422535
2026-04-17 04:53:02.291,57182.291,226.7,1.8891666666666664,28.7,84.1,28.7,1.64,28.750297302094427,2.931666666666666,0.0502973020944281,,NASA_POWER,28.75152197786214,0.051521977862140744
2026-04-17 04:54:02.291,57242.291,285.4,2.378333333333333,28.8,84.1,28.6,1.64,28.863320908768195,2.9725,0.2633209087681933,,NASA_POWER,28.864862692906286,0.2648626929062843
2026-04-17 04:55:02.291,57302.291,258.5,2.154166666666667,28.8,84.0,28.7,1.64,28.8573526801562,2.8266666666666667,0.1573526801561975,,NASA_POWER,28.858749145466977,0.15874914546697738
2026-04-17 04:56:02.291,57362.291,222.8,1.856666666666667,28.9,83.8,28.7,1.64,28.949432019879303,2.5275,0.249432019879304,,NASA_POWER,28.95063562711815,0.25063562711815024
2026-04-17 04:57:02.291,57422.291,257.4,2.145,28.9,83.8,28.7,1.64,28.95710862619808,2.748333333333333,0.2571086261980824,,NASA_POWER,28.958499149103286,0.25849914910328664
2026-04-17 04:58:02.291,57482.291,322.7,2.6891666666666665,28.8,83.9,28.7,1.64,28.87159655662052,2.7825,0.1715965566205213,,NASA_POWER,28.873339842329568,0.17333984232956823
2026-04-17 04:59:02.291,57542.291,365.8,3.0483333333333333,28.8,84.0,28.7,1.64,28.8811590344338,2.474166666666666,0.1811590344337972,,NASA_POWER,28.883135154397756,0.18313515439775685
2026-04-17 05:00:02.291,57602.291,361.4,3.0116666666666663,28.8,83.8,28.7,1.66,28.880182818601348,2.330833333333333,0.1801828186013487,,NASA_POWER,28.88202421416536,0.1820242141653594
2026-04-17 05:01:02.291,57662.291,339.8,2.8316666666666666,28.8,83.9,28.7,1.66,28.87539048633298,2.3008333333333333,0.1753904863329793,,NASA_POWER,28.87712182615769,0.17712182615769123
2026-04-17 05:02:02.291,57722.291,318.4,2.6533333333333333,28.8,84.0,28.7,1.66,28.87064252751154,2.1475,0.1706425275115393,,NASA_POWER,28.872264830631572,0.1722648306315726
2026-04-17 05:03:02.291,57782.291,331.6,2.7633333333333336,28.8,83.8,28.7,1.66,28.87357117500888,1.8725,0.1735711750088775,,NASA_POWER,28.875260734414038,0.17526073441403867
2026-04-17 05:04:02.291,57842.291,358.5,2.9875,28.8,83.8,28.7,1.66,28.879539403620875,1.9,0.1795394036208755,,NASA_POWER,28.88136602318285,0.18136602318285
2026-04-17 05:05:02.291,57902.291,372.2,3.1016666666666666,28.9,83.7,28.7,1.66,28.98257898473553,1.9825,0.2825789847355331,,NASA_POWER,28.984475408169192,0.28447540816919314
2026-04-17 05:06:02.291,57962.291,383.8,3.1983333333333333,28.9,83.6,28.7,1.66,28.98515264465744,1.9775,0.2851526446574368,,NASA_POWER,28.987108172099237,0.2871081720992379
2026-04-17 05:07:02.291,58022.291,389.7,3.2475,28.8,83.7,28.7,1.66,28.88646166134185,1.794166666666667,0.1864616613418555,,NASA_POWER,28.88844725030504,0.18844725030503895
2026-04-17 05:08:02.291,58082.291,400.6,3.3383333333333334,28.8,83.8,28.8,1.66,28.888880014199504,1.7183333333333333,0.0888800141995034,,NASA_POWER,28.89092114054965,0.09092114054964995
2026-04-17 05:09:02.291,58142.291,394.0,3.283333333333333,28.9,83.7,28.8,1.66,28.98741569045083,1.5125,0.1874156904508304,,NASA_POWER,28.989423188658414,0.189423188658413
2026-04-17 05:10:02.291,58202.291,386.5,3.220833333333333,28.9,83.7,28.8,1.66,28.985751686190984,1.2816666666666667,0.1857516861909829,,NASA_POWER,28.987720970600197,0.18772097060019632
2026-04-17 05:11:02.291,58262.291,412.8,3.44,29.0,83.5,28.8,1.66,29.091586794462195,1.288333333333333,0.2915867944621944,,NASA_POWER,29.09369008192435,0.29369008192434976
2026-04-17 05:12:02.291,58322.291,472.7,3.9391666666666665,29.1,83.3,28.8,1.66,29.20487664181754,1.2508333333333332,0.4048766418175376,,NASA_POWER,29.207285130149323,0.4072851301493223
2026-04-17 05:13:02.291,58382.291,530.8,4.423333333333333,29.1,83.2,28.8,1.66,29.21776712815052,1.3258333333333332,0.4177671281505155,,NASA_POWER,29.220471646040323,0.4204716460403226
2026-04-17 05:14:02.291,58442.291,536.2,4.468333333333334,29.2,83.2,28.8,1.66,29.31896521121761,1.5541666666666667,0.5189652112176049,,NASA_POWER,29.32169724304224,0.5216972430422402
2026-04-17 05:15:02.291,58502.291,506.9,4.224166666666666,29.2,83.1,28.9,1.66,29.312464501242456,1.7866666666666666,0.4124645012424572,,NASA_POWER,29.3150472444948,0.4150472444948008
2026-04-17 05:16:02.291,58562.291,486.2,4.051666666666667,29.2,83.0,28.9,1.66,29.307871849485267,1.9483333333333333,0.407871849485268,,NASA_POWER,29.310349122654117,0.41034912265411805
2026-04-17 05:17:02.291,58622.291,468.3,3.9025,29.2,83.1,28.9,1.66,29.30390042598509,1.575,0.4039004259850927,,NASA_POWER,29.306286495555167,0.40628649555516816
2026-04-17 05:18:02.291,58682.291,409.4,3.411666666666666,29.2,83.1,28.9,1.66,29.290832445864392,1.481666666666667,0.3908324458643939,,NASA_POWER,29.292918409737958,0.392918409737959
2026-04-17 05:19:02.291,58742.291,330.8,2.756666666666667,29.2,83.0,29.0,1.66,29.27339368122116,1.43,0.2733936812211581,,NASA_POWER,29.275079164487828,0.27507916448782765
2026-04-17 05:20:02.291,58802.291,310.7,2.5891666666666664,29.1,83.1,29.0,1.66,29.16893414980476,1.2925,0.1689341498047589,,NASA_POWER,29.170517220091803,0.1705172200918028
2026-04-17 05:21:02.291,58862.291,320.6,2.671666666666667,29.1,83.3,28.9,1.66,29.17113063542776,1.2925,0.2711306354277631,,NASA_POWER,29.172764147928653,0.27276414792865467
2026-04-17 05:22:02.291,58922.291,302.7,2.5225,29.0,83.4,28.9,1.66,29.06715921192758,1.5,0.1671592119275828,,NASA_POWER,29.068701520829702,0.16870152082970336
2026-04-17 05:23:02.291,58982.291,265.9,2.2158333333333333,29.1,83.3,28.9,1.66,29.158994497692586,1.8891666666666664,0.2589944976925835,,NASA_POWER,29.160349304224045,0.26034930422404656
2026-04-17 05:24:02.291,59042.291,258.9,2.1575,29.1,83.3,28.9,1.66,29.157441427050056,2.378333333333333,0.2574414270500575,,NASA_POWER,29.158760567369708,0.2587605673697091
2026-04-17 05:25:02.291,59102.291,270.1,2.250833333333333,29.0,83.3,28.9,1.66,29.059926340078096,2.154166666666667,0.1599263400780977,,NASA_POWER,29.061302546336645,0.1613025463366462
2026-04-17 05:26:02.291,59162.291,302.5,2.520833333333333,29.0,83.4,28.9,1.66,29.06711483848065,1.856666666666667,0.1671148384806535,,NASA_POWER,29.06865612834815,0.16865612834815025
2026-04-17 05:27:02.291,59222.291,320.2,2.668333333333333,29.0,83.4,28.9,1.66,29.0710418885339,2.145,0.1710418885339031,,NASA_POWER,29.072673362965546,0.17267336296554703
2026-04-17 05:28:02.291,59282.291,303.4,2.5283333333333333,29.0,83.4,28.8,1.66,29.06731451899184,2.6891666666666665,0.2673145189918351,,NASA_POWER,29.068860394515134,0.26886039451513355
2026-04-17 05:29:02.291,59342.291,304.0,2.533333333333333,29.0,83.4,28.8,1.66,29.067447639332624,3.0483333333333333,0.267447639332623,,NASA_POWER,29.068996571959794,0.2689965719597929
2026-04-17 05:30:02.291,59402.291,287.2,2.393333333333333,29.0,83.4,28.9,1.66,29.06372026979056,3.0116666666666663,0.1637202697905593,,NASA_POWER,29.065183603509382,0.16518360350938366
2026-04-17 05:31:02.291,59462.291,264.9,2.2075,29.0,83.5,28.8,1.66,29.05877263045793,2.8316666666666666,0.2587726304579334,,NASA_POWER,29.06012234181628,0.260122341816281
2026-04-17 05:32:02.291,59522.291,215.5,1.7958333333333334,28.9,83.5,28.8,1.66,28.94781238906638,2.6533333333333333,0.1478123890663809,,NASA_POWER,28.948910398872812,0.1489103988728111
2026-04-17 05:33:02.291,59582.291,164.7,1.3724999999999998,28.7,83.8,28.8,1.66,28.73654153354633,2.7633333333333336,-0.0634584664536745,,NASA_POWER,28.73738070855848,-0.06261929144152134
2026-04-17 05:34:02.291,59642.291,126.8,1.0566666666666666,28.6,84.0,28.7,1.66,28.62813276535321,2.9875,-0.0718672346467848,,NASA_POWER,28.628778833304285,-0.07122116669571454
2026-04-17 05:35:02.291,59702.291,106.4,0.8866666666666667,28.5,84.1,28.7,1.66,28.52360667376642,3.1016666666666666,-0.1763933262335797,,NASA_POWER,28.524148800185927,-0.1758511998140726
2026-04-17 05:36:02.291,59762.291,95.3,0.7941666666666667,28.5,84.2,28.6,1.66,28.52114394746184,3.1983333333333333,-0.078856052538164,,NASA_POWER,28.521629517459765,-0.07837048254023671
2026-04-17 05:37:02.291,59822.291,93.9,0.7825000000000001,28.5,84.2,28.6,1.66,28.52083333333333,3.2475,-0.0791666666666692,,NASA_POWER,28.521311770088897,-0.07868822991110491
2026-04-17 05:38:02.291,59882.291,103.1,0.8591666666666666,28.6,84.1,28.6,1.66,28.62287451189209,3.3383333333333334,0.0228745118920841,,NASA_POWER,28.623399824240312,0.023399824240311062
2026-04-17 05:39:02.291,59942.291,113.7,0.9475,28.6,83.9,28.6,1.66,28.625226304579343,3.283333333333333,0.0252263045793412,,NASA_POWER,28.625805625762595,0.02580562576259382
2026-04-17 05:40:02.291,60002.291,124.8,1.04,28.6,83.9,28.6,1.66,28.62768903088392,3.220833333333333,0.0276890308839199,,NASA_POWER,28.628324908488757,0.028324908488755796
2026-04-17 05:41:02.291,60062.291,122.5,1.0208333333333333,28.7,83.9,28.6,1.66,28.72717873624423,3.44,0.1271787362442289,,NASA_POWER,28.7278028949509,0.12780289495090003
2026-04-17 05:42:02.291,60122.291,107.5,0.8958333333333334,28.7,83.8,28.6,1.66,28.72385072772453,3.9391666666666665,0.1238507277245268,,NASA_POWER,28.724398458834465,0.1243984588344631
2026-04-17 05:43:02.291,60182.291,101.0,0.8416666666666667,28.6,83.9,28.5,1.66,28.62240859069933,4.423333333333333,0.1224085906993259,,NASA_POWER,28.622923203184012,0.12292320318401195
2026-04-17 05:44:02.291,60242.291,106.5,0.8875,28.6,83.9,28.6,1.66,28.623628860489884,4.468333333333334,0.0236288604898824,,NASA_POWER,28.624171496426705,0.024171496426703243
2026-04-17 05:45:02.291,60302.291,117.1,0.9758333333333332,28.6,84.0,28.5,1.66,28.62598065317714,4.224166666666666,0.125980653177141,,NASA_POWER,28.626577297948987,0.12657729794898742
2026-04-17 05:46:02.291,60362.291,123.5,1.0291666666666666,28.6,83.9,28.5,1.66,28.62740060347888,4.051666666666667,0.127400603478879,,NASA_POWER,28.62802985735867,0.12802985735866912
2026-04-17 05:47:02.291,60422.291,141.0,1.175,28.7,83.9,28.6,1.66,28.7312832800852,3.9025,0.1312832800851957,,NASA_POWER,28.732001699494507,0.1320016994945057
2026-04-17 05:48:02.291,60482.291,186.5,1.5541666666666667,28.8,83.8,28.6,1.66,28.841378239261623,3.411666666666666,0.2413782392616248,,NASA_POWER,28.842328489047702,0.24232848904770066
2026-04-17 05:49:02.291,60542.291,219.0,1.825,28.8,83.7,28.6,1.66,28.84858892438765,2.756666666666667,0.2485889243876471,,NASA_POWER,28.849704767299983,0.24970476729998126
2026-04-17 05:50:02.291,60602.291,227.1,1.8925,28.8,83.8,28.6,1.66,28.850386048988288,2.5891666666666664,0.2503860489882861,,NASA_POWER,28.85154316280286,0.25154316280285727
2026-04-17 05:51:02.291,60662.291,230.9,1.9241666666666664,28.9,83.6,28.6,1.66,28.951229144479942,2.671666666666667,0.3512291444799409,,NASA_POWER,28.952405619952355,0.35240561995235353
2026-04-17 05:52:02.291,60722.291,229.4,1.9116666666666664,28.9,83.5,28.6,1.66,28.95089634362797,2.5225,0.3508963436279693,,NASA_POWER,28.95206517634071,0.3520651763407088
2026-04-17 05:53:02.291,60782.291,221.2,1.8433333333333333,28.9,83.4,28.6,1.66,28.94907703230387,2.2158333333333333,0.3490770323038674,,NASA_POWER,28.950204084597058,0.3502040845970562
2026-04-17 05:54:02.291,60842.291,207.6,1.73,28.9,83.4,28.6,1.66,28.946059637912672,2.1575,0.3460596379126706,,NASA_POWER,28.94711739585149,0.3471173958514875
2026-04-17 05:55:02.291,60902.291,193.3,1.6108333333333331,28.8,83.5,28.6,1.66,28.842886936457223,2.250833333333333,0.242886936457225,,NASA_POWER,28.843871833420486,0.24387183342048502
2026-04-17 05:56:02.291,60962.291,179.9,1.4991666666666668,28.8,83.6,28.6,1.66,28.83991391551296,2.520833333333333,0.2399139155129575,,NASA_POWER,28.84083053715647,0.2408305371564694
2026-04-17 05:57:02.291,61022.291,162.2,1.3516666666666666,28.8,83.7,28.6,1.66,28.83598686545971,2.668333333333333,0.2359868654597079,,NASA_POWER,28.836813302539074,0.23681330253907262
2026-04-17 05:58:02.291,61082.291,147.6,1.23,28.7,83.7,28.6,1.66,28.732747603833865,2.5283333333333333,0.132747603833863,,NASA_POWER,28.733499651385742,0.1334996513857405
2026-04-17 05:59:02.291,61142.291,148.3,1.2358333333333331,28.7,83.8,28.6,1.66,28.73290291089812,2.533333333333333,0.1329029108981174,,NASA_POWER,28.733658525071174,0.13365852507117282
2026-04-17 06:00:02.291,61202.291,137.2,1.143333333333333,28.7,83.7,28.6,1.6,28.73044018459354,2.393333333333333,0.1304401845935388,,NASA_POWER,28.731265952016333,0.1312659520163315
2026-04-17 06:01:02.291,61262.291,106.9,0.8908333333333334,28.7,83.7,28.6,1.6,28.72371760738374,2.2075,0.1237176073837389,,NASA_POWER,28.724361007802813,0.12436100780281123
2026-04-17 06:02:02.291,61322.291,88.0,0.7333333333333333,28.7,83.8,28.6,1.6,28.719524316648915,1.7958333333333334,0.1195243166489135,,NASA_POWER,28.720053963392402,0.12005396339240093
2026-04-17 06:03:02.291,61382.291,95.8,0.7983333333333333,28.7,83.9,28.6,1.6,28.72125488107916,1.3724999999999998,0.1212548810791602,,NASA_POWER,28.721831473784,0.12183147378399894
2026-04-17 06:04:02.291,61442.291,105.8,0.8816666666666666,28.8,83.7,28.6,1.6,28.823473553425632,1.0566666666666666,0.2234735534256309,,NASA_POWER,28.82411033326041,0.22411033326040908
2026-04-17 06:05:02.291,61502.291,90.9,0.7575000000000001,28.7,83.6,28.6,1.6,28.72016773162939,0.8866666666666667,0.1201677316293903,,NASA_POWER,28.72071483264056,0.12071483264055871
2026-04-17 06:06:02.291,61562.291,84.2,0.7016666666666667,28.5,84.1,28.5,1.6,28.51868122115726,0.7941666666666667,0.0186812211572586,,NASA_POWER,28.519187996791366,0.019187996791366402
2026-04-17 06:07:02.291,61622.291,76.8,0.64,28.5,84.3,28.5,1.6,28.517039403620878,0.7825000000000001,0.017039403620874,,NASA_POWER,28.51750164077882,0.017501640778821326
2026-04-17 06:08:02.291,61682.291,66.2,0.5516666666666666,28.5,84.2,28.5,1.6,28.514687610933617,0.8591666666666666,0.0146876109336169,,NASA_POWER,28.515086049733828,0.015086049733827878
2026-04-17 06:09:02.291,61742.291,54.6,0.455,28.5,84.3,28.4,1.6,28.512113951011717,0.9475,0.1121139510117146,,NASA_POWER,28.512442572741193,0.11244257274119462
2026-04-17 06:10:02.291,61802.291,45.6,0.38,28.5,84.3,28.4,1.6,28.51011714589989,1.04,0.1101171458998955,,NASA_POWER,28.510391599212426,0.11039159921242714
2026-04-17 06:11:02.291,61862.291,40.3,0.3358333333333333,28.5,84.2,28.4,1.6,28.508941249556266,1.0208333333333333,0.1089412495562669,,NASA_POWER,28.50918380368993,0.10918380368993041
2026-04-17 06:12:02.291,61922.291,33.0,0.275,28.3,84.7,28.3,1.6,28.307321618743345,0.8958333333333334,0.0073216187433438,,NASA_POWER,28.30752023627215,0.007520236272149816
2026-04-17 06:13:02.291,61982.291,24.5,0.2041666666666666,28.2,85.0,28.2,1.6,28.20543574724885,0.8416666666666667,0.0054357472488462,,NASA_POWER,28.2055832057172,0.005583205717201167
